track_id,track_length,n_points_used,at_min_points,D_um2_s,D_stderr_um2_s,intercept_um2,intercept_stderr_um2,r2_normal,D_negative,intercept_negative,alpha,alpha_stderr,n_points_used_alpha,D_alpha_um2_s_alpha,r2_anomalous,alpha_corrected,alpha_corrected_stderr,n_points_used_alpha_corrected,D_alpha_corrected_um2_s_alpha,r2_anomalous_corrected,offset_um2
116,114,10,false,0.058486595283046804,0.001038280208834762,-0.0016680978663705377,0.0008411034019428497,0.9974851453178549,false,true,1.046802029099615,0.007677280147323625,10,0.06037926109974942,0.9995698808154053,1.2238091462823386,0.028119479583870028,10,0.07466660002647307,0.995794218022998,0.0026479281167214514
119,24,5,false,0.04132321043633704,0.0048214688044333235,0.0034907971256327663,0.002055254947922263,0.960761928648422,false,false,0.8701929029372719,0.07006084334673576,5,0.03776917071343621,0.9809244761417084,0.8751215288467823,0.07090134271461668,5,0.03804044023197501,0.980688128788087,0.00007638666161527709
120,173,10,false,0.08360591994815277,0.0007403470394210857,-0.005413609872366537,0.0006020909942724618,0.9993730769171739,false,true,1.1730533926249154,0.012340398616326383,10,0.09977751637905452,0.9991154376030359,1.1760505441652063,0.012767024362830247,10,0.10014425033762038,0.9990580927733526,0.00005801235699105896
122,17,4,false,0.038088247249929395,0.00705765745233163,0.0025292367439866386,0.0024769226160125985,0.9357422643745111,false,false,0.8630102185903159,0.0991675774862275,4,0.032924932871681,0.9742713234219892,0.9101489277425732,0.10612747658737845,4,0.035470453170385365,0.973526668308015,0.000583926986385436
123,46,10,false,0.04609425715048973,0.0005937720158456824,-0.0018364908229526378,0.00047195774857497524,0.9986742560545525,false,true,1.0715744628912596,0.019105758758986482,10,0.048531195923404345,0.9974632902545026,1.5455400993940214,0.06560841792338666,10,0.08935062669877313,0.9857887454534807,0.003914639341045737
124,20,4,false,0.04646760521918874,0.0009435105320765118,-0.001245370742070894,0.00033285621145949154,0.9991761180966993,false,true,1.1497477838048433,0.0388558180385116,4,0.061100984665139364,0.9977209909166164,1.1799084176754029,0.044101817374416985,4,0.06453703897006012,0.9972136569352467,0.0002368538153305889
125,25,6,false,0.05155840125504008,0.0007254558381934675,-0.0008065708011981967,0.00036106859980708424,0.9992087034439754,false,true,1.0901380784825918,0.026930189959511977,6,0.05999715103600793,0.9975648990798202,1.1051578021111168,0.02931863502869879,6,0.061387043245304834,0.99719276985573,0.00017667608653598572
126,48,10,false,0.03629216795377562,0.0008020114038263807,0.0007800292110775872,0.0006384024050423676,0.9961083673511302,false,false,0.9581704578715109,0.017315934327730664,10,0.03500143362614755,0.9973940680251121,0.9845131845811613,0.018652776706411626,10,0.03599873136338559,0.9971365570483574,0.00037618362180817243
127,200,10,false,0.07032479364739037,0.0007315649958533154,-0.0025524723961755477,0.0005955380743732434,0.9991350259626616,false,true,1.0993568511877299,0.008852155890092252,10,0.07806031461308825,0.999481575506535,1.1077140600412296,0.009467447106753997,10,0.0788270819458277,0.9994159544709388,0.00016575706233312468
128,136,10,false,0.06229110236924922,0.0010416924837149434,-0.004672667269568427,0.000845445802307751,0.9977677313036619,false,true,1.1610550472332903,0.003793821217721008,10,0.07154643710264305,0.9999145915198406,1.1685147153487714,0.0040126482081066705,10,0.07219226217691593,0.9999056715235802,0.00011054589837200368
131,44,10,false,0.05235445788705459,0.0020899679109868934,-0.0009098864965766057,0.001658535569069018,0.9874118982310653,false,true,1.0705465247111603,0.026585523725934958,10,0.05704589511489704,0.9950905601689067,1.1004591488023412,0.027522216625879465,10,0.059051006088288095,0.9950210105587614,0.0004689047760951616
132,200,10,false,0.04764317543959594,0.0018528808538016421,0.0029579452496547587,0.0015083568814401474,0.9880447084506707,false,false,0.979403110863067,0.027388610468912097,10,0.0504210057739431,0.9937827478592163,0.9840122570340673,0.027964204702488178,10,0.050678015592591115,0.993580562091915,0.00008634867105012079
133,149,10,false,0.06022347390722344,0.0006670918816403393,-0.000803962877146282,0.0005418679358790199,0.9990193735545642,false,true,1.0787912218714926,0.017410390098781772,10,0.06714325035449496,0.9979206471518338,1.086205656274718,0.01839847173385819,10,0.06772867729032153,0.9977100094188566,0.00013205850899768672
135,76,10,false,0.04496673733131314,0.002713301864412902,0.005566277878675587,0.00218483186003025,0.971696882902671,false,false,0.9179040348205121,0.03796433049999555,10,0.0466286899992556,0.9864996859433,1.088557901537417,0.06311747039487023,10,0.0567109868703807,0.9738085424316582,0.002874815987578581
136,200,10,false,0.04509478465708725,0.0010059059681831748,0.002592883049921666,0.0008188681890029582,0.9960351497689217,false,false,0.9571689611043912,0.020845839308522258,10,0.04575665980937062,0.9962198699269007,0.9614119096127408,0.02143918533218916,10,0.04596680994101591,0.9960375548622693,0.0000786426502812675
