particle,track_length,n_disp,normal_converged,D_median_um2_s,D_lo_um2_s,D_hi_um2_s,log10_D,log10_D_stderr,sigma_normal_median_um,sigma_normal_lo_um,sigma_normal_hi_um,log10_sigma_normal,log10_sigma_normal_stderr,anomalous_converged,D_alpha_median_um2_s_alpha,D_alpha_lo_um2_s_alpha,D_alpha_hi_um2_s_alpha,log10_D_alpha,log10_D_alpha_stderr,sigma_anom_median_um,sigma_anom_lo_um,sigma_anom_hi_um,log10_sigma_anom,log10_sigma_anom_stderr,alpha,alpha_stderr
357,14,13,true,0.07967124398225323,0.059048974406564314,0.10749563699406242,-1.0986984017322563,0.1300892393061493,0.014833911410999323,0.012286255121799896,0.017909845235017395,-1.82874431894894,0.08183615192983405,true,0.051000762755967384,0.019405203274166918,0.13404022441512592,-1.2924233286426414,0.419658474918448,0.014791711861527786,0.012255577495055334,0.01785266666403417,-1.8299815617033528,0.0816846578365205,0.866416987858055,0.28369464024306024
362,12,11,true,0.04416706877154753,0.02837640953175765,0.06874477765368577,-1.3549014225343232,0.19214113416632797,0.030224087438270757,0.024996473415591813,0.03654497361641557,-1.519646803006692,0.08247445568860025,true,0.03284612244871732,0.011441511944503407,0.09429416017298556,-1.4835158924214364,0.458000689260757,0.030062692816161817,0.024825571448252263,0.03640462018136275,-1.5219721207943073,0.08312862510106145,0.9026539941719707,0.3218239114209493
381,54,53,true,0.040642075037634305,0.03484499599664413,0.047403600319649276,-1.391024126649617,0.06683545439073427,0.013459061764030543,0.011661748848693624,0.015533377190530164,-1.870985213879233,0.062251102045602115,true,0.05036821536527534,0.03019928349837427,0.08400719570778331,-1.2978434366893166,0.22215992420762912,0.013528895767633574,0.01171105076511114,0.01562891531789519,-1.8687376491964596,0.06266648724129766,1.0655725213320268,0.14593082177978633
392,24,23,true,0.03568241185091081,0.02731205297670345,0.04661804502883983,-1.447545798406309,0.11609985542893231,0.022483230072915056,0.019593761761912076,0.025798804775418616,-1.6481412953240226,0.05974088146305623,true,0.07595711630258009,0.03814831206814308,0.15123823844939296,-1.1194315315291445,0.29909314179486374,0.023399122301656593,0.02035591273434618,0.026897291791002018,-1.6308004326196104,0.06050898699251178,1.2747458549267083,0.20650616270131042
403,12,11,true,0.020234852833290354,0.013869976334216145,0.029520545624496825,-1.6938999498551837,0.16402433009014042,0.017073220381222658,0.014146024360944181,0.020606132631199623,-1.7676845537602688,0.08168104459180946,true,0.04509603728638465,0.016644503095765796,0.12218163361406305,-1.3458616191035946,0.4328675466177894,0.017247817122998322,0.01432522606927747,0.020766666722726198,-1.7632658612529648,0.08063265436484832,1.2704517970488634,0.2873283598317212
410,12,11,true,0.02366033804883733,0.01710125794650841,0.03273511213831828,-1.6259790546490915,0.14099288764101342,0.009026664112466333,0.007390082971919713,0.011025676614036918,-2.0444727175952484,0.0868779679551764,true,0.03649683175795212,0.011544981955261518,0.11537642358645761,-1.4377448344410377,0.49986190710494177,0.009026826520661373,0.00739131318934506,0.01102423817618473,-2.0444649038173637,0.08681349131681404,1.1303597243299839,0.3218957513595569
415,11,10,true,0.09947414599888883,0.06821284430464745,0.145062206730677,-1.0022897806516637,0.1638440604481931,0.02872976311801256,0.02337135600595638,0.035316705141402796,-1.5416679548282446,0.08964813428488572,true,0.23655557120322288,0.07757507322115924,0.7213468958998017,-0.6260668192733093,0.48421098655066236,0.028851561895435383,0.023472072140127018,0.035463959842858356,-1.5398306710972314,0.08961789762122727,1.2776773018419951,0.3110176437513544
421,17,16,true,0.052915741986695,0.03856394600300721,0.0726086420145938,-1.2764151097997678,0.1374034241071149,0.028203426166459114,0.02410109296179764,0.03300403217346793,-1.5496981301627581,0.06826513197130991,true,0.09699033172785482,0.042423137470251386,0.22174513743298524,-1.013271555285438,0.3591256604107286,0.02860860154069049,0.0244493997043024,0.03347534467154929,-1.5435033710659454,0.06822842839095704,1.2075038731033465,0.2425755364835466
425,14,13,true,0.051528230220759405,0.03666174004950327,0.07242314483978121,-1.287954773482209,0.1478321527992923,0.02685248466277392,0.02259994203707962,0.03190521158777644,-1.5710155227984255,0.0748771519041183,true,0.11925066526741428,0.05329226212182415,0.2668440145065121,-0.9235391894688874,0.3497966551959138,0.027661457366538064,0.02329296451982931,0.03284924179528223,-1.5581249424634334,0.07465029237368627,1.3084407774687117,0.23349998961891405
485,187,186,true,0.041801536828910454,0.0387943480530514,0.04504183132216128,-1.3788077511425203,0.0324237909995886,0.0049422282684585695,0.0042600428177045286,0.005733656045906231,-2.3060771995566616,0.06450883622340034,true,0.05657366544949976,0.04444583809726749,0.07201078344810631,-1.2473856820882872,0.1047832179826442,0.00498826068446081,0.004293293108183571,0.005795724640534722,-2.302050858548639,0.06515860216332056,1.0895461627049594,0.0655303077526798
506,186,185,true,0.046555396714557454,0.04320218706736029,0.05016887130900196,-1.3320299682271581,0.0324642986791428,0.0052797524373619205,0.004557980923571644,0.006115818882801643,-2.2773864406495674,0.06384105614646772,true,0.0728429190526429,0.05589630583967323,0.0949273977305278,-1.1376126589362354,0.11500423454513176,0.005330132278568643,0.00459490256267519,0.006183005998390234,-2.2732620128984586,0.06446168072460474,1.131856328871378,0.07119558193702152
512,15,14,true,0.08969860038157089,0.0654021523728601,0.12302101106005078,-1.0472143334475779,0.13719362544108266,0.02896346713623718,0.0243797247626554,0.03440901965541803,-1.538149451176301,0.07482175052471221,true,0.20829228269478867,0.09494438504093984,0.4569588292293214,-0.68132682052348,0.34120389358243725,0.030021389733186115,0.025150495265039204,0.03583562995535499,-1.5225692075129962,0.07688425085824627,1.2986532042929568,0.22703407526523248
530,129,128,true,0.04410861804947022,0.03998629940628445,0.048655920030656157,-1.355476548725586,0.0426122377334428,0.012523593136618162,0.010906312426723104,0.01438069797700391,-1.9022710500771485,0.06005101541503643,true,0.05841044415525814,0.04188368335062785,0.0814584514416492,-1.2335094913558489,0.14444564106925586,0.012715946864294276,0.011049643951184074,0.014633530760801414,-1.8956512955254308,0.06100042034731403,1.0856206584000512,0.09412804132352084
550,19,18,true,0.015483109478925377,0.011572844405698588,0.020714585864331253,-1.8101418153633224,0.12641807046644618,0.01192219110484105,0.01019101127412365,0.013947452015999647,-1.9236439209973357,0.06813879696091003,true,0.02003770892332205,0.00890124573394284,0.04510714465108133,-1.698151936439526,0.3523972729247928,0.011989829740332586,0.010236007536894071,0.014044149213843182,-1.921186983986977,0.06868241902156562,1.0827587135420704,0.23665222924658694
559,148,147,true,0.0515548269207651,0.0473856629298929,0.05609080921295561,-1.2877306668127733,0.03662237236313932,0.006234782462548477,0.005377800236094436,0.007228329549022586,-2.2051786948659435,0.06421663926112389,true,0.06660521160805137,0.04991214659381964,0.08888125468646182,-1.1764917875854641,0.125301964251408,0.006275297728787723,0.0054069828117542925,0.007283056550378,-2.202365664444179,0.06467934655577035,1.0757346674760013,0.07938427355517484
563,183,182,true,0.04407652826120103,0.04079257996541462,0.04762484611680793,-1.3557926205170143,0.03362620593078699,0.007926094742866952,0.006863406567904675,0.009153323098573527,-2.1009407407252203,0.06251953330153928,true,0.0657202425059671,0.050590962784449814,0.0853739489688207,-1.1823008426987982,0.11362621286011593,0.00810037123889064,0.006991080176551796,0.009385676111672119,-2.091495077009361,0.06396064016725869,1.1193602538658225,0.07138063894961158
567,36,35,true,0.02944906927822912,0.02477282764824031,0.035008021436565465,-1.5309284263001932,0.0750959925504192,0.00481991458402691,0.004149676026004127,0.005598407309807707,-2.316960658029713,0.06502515022468161,true,0.030267771175418744,0.01715478968164946,0.05340420890776093,-1.5190195579616597,0.2465950440797821,0.004820852104148162,0.004150186000463038,0.0055998972112278325,-2.316876191756483,0.06505624715442418,1.0081232364919634,0.1597185917565693
570,48,47,true,0.039028880105444044,0.030752376861632128,0.04953286990267074,-1.4086139101843869,0.10350740163919306,0.03625233147338989,0.03230465356993284,0.04068242163351164,-1.4406640576869842,0.05007085421815435,true,0.05974158752332256,0.03309569125255658,0.10784054191740461,-1.223723240997737,0.2565053025994706,0.037466137943508525,0.03332880994077064,0.042117060131957165,-1.426361072218922,0.05081912103274636,1.1702753588771995,0.20316547242203384
581,17,16,true,0.03233328191105032,0.024040276599783795,0.04348706699775891,-1.4903502111471758,0.12871032863906343,0.019162233824582344,0.01635529367358209,0.022450908707379192,-1.7175538647177624,0.06878778861450395,true,0.10531188767210765,0.047186131347764046,0.2350392661632803,-0.9775226026131761,0.3486630251125591,0.01965919605043173,0.016817819441881418,0.022980624253037783,-1.7064342463207842,0.06779606814769533,1.4107945834424807,0.2158532454334847
584,36,35,true,0.05273974370493376,0.04141676713748727,0.06715832157610675,-1.277861985043219,0.10496181873698782,0.034240782047370515,0.03014739876067079,0.038889960773167684,-1.4654563247490036,0.05529382984026877,true,0.08675351909176238,0.045597648900965376,0.16505616531130923,-1.0617128993482048,0.279344650436062,0.035164360495087234,0.030940441880210803,0.03996491885331881,-1.4538972763304896,0.05557621182500962,1.1808478285355817,0.2033649655927887
618,14,13,true,0.052920398160469374,0.03570224886536448,0.07844235672726774,-1.2763768969440177,0.1709275301074378,0.027902336594575358,0.023184729319261983,0.03357987823434126,-1.554359426560096,0.08043854354826205,true,0.030155484516400606,0.01037280083244383,0.08766708829254875,-1.520633689208989,0.4634702716789364,0.027786156715316937,0.02309481282825728,0.03343047249395752,-1.556171519172904,0.08031403396673968,0.8233907546471364,0.32344001346350804
660,79,78,true,0.049461046192590966,0.04346087594660456,0.056289594656840906,-1.305736701746173,0.0561648230492765,0.015613675762056023,0.013581171382730748,0.01795035670579969,-1.8064948435579828,0.06056792676876847,true,0.0654137007658364,0.04194001621161201,0.10202552679742802,-1.1843312800575072,0.19304012593972264,0.01583236821147603,0.013736612705221243,0.018247867109806495,-1.8004541183498743,0.06166622787800809,1.086513122924607,0.12817307851681464
684,10,9,true,0.08137156816842984,0.05490401699737513,0.12059831808856498,-1.0895273143308792,0.17086856533609981,0.01869679667663427,0.014860931151137274,0.02352276599711253,-1.728232794791343,0.09972118305655749,true,0.029855546421882657,0.010651883591621385,0.08368037863747554,-1.524974975869346,0.44759861249524885,0.018345851721657695,0.014638552990541046,0.022992045430346247,-1.736462120951941,0.09803972987227576,0.7015291438626187,0.3020751626032884
694,29,28,true,0.03302730646985486,0.026648451142582845,0.04093307212555668,-1.481126843595243,0.09320118430960594,0.01224457606664657,0.010556438013231702,0.01420267355939271,-1.912056246480731,0.06442635162425232,true,0.025561228959085237,0.013079056571194096,0.04995592933956746,-1.5924182695543891,0.2910053121990637,0.012193166884843806,0.01051359336931089,0.0141410565787743,-1.9138834820773987,0.06436534197592889,0.9215805497782916,0.19863256967614765
697,42,41,true,0.046398230807345155,0.03841815700040097,0.05603589526767784,-1.333498579041155,0.0819648939509795,0.02070613668615312,0.018079657958303488,0.023714170779914882,-1.6839009234338174,0.05890886658980887,true,0.09952831609559386,0.05655129373177177,0.17516638526094586,-1.0020533436305674,0.24550411157935323,0.02189617318068191,0.01903455154197496,0.025188006079426038,-1.6596317806729648,0.06082557012516208,1.2602515048731773,0.16503178959798312
707,20,19,true,0.06073177928319164,0.047191006690378616,0.07815787951084953,-1.21658399499217,0.10955676308736101,0.014396689091534595,0.01229916641815536,0.016851927175516417,-1.8417373741969048,0.0683869478810226,true,0.048709635087945735,0.02207767196373421,0.10746733415997041,-1.31238512396724,0.3436615998473637,0.014377728744421793,0.012284620294075647,0.016827470357212795,-1.8423097142084222,0.06832854839722673,0.9334355736079639,0.2301751997177383
716,56,55,true,0.05783813139094816,0.05032941023794412,0.06646709005690965,-1.237785746483047,0.06039241217022405,0.00869703325333796,0.0075080214173248285,0.010074343586065163,-2.060628869385663,0.0638456277981231,true,0.13084319680356798,0.08213704662813243,0.20843143079256443,-0.8832488535933047,0.20221206337681916,0.008864757432778286,0.007631078363614734,0.010297879355647683,-2.0523331435427203,0.06508094310585322,1.2454165869721885,0.12065407655253323
729,14,13,true,0.031169621792522778,0.022909667883767023,0.04240765634919193,-1.506268467354757,0.1337127392783162,0.014109619241615844,0.011792258884644372,0.016882376573551617,-1.8504847058414249,0.0779182891339027,true,0.10397302912745963,0.04540780316576922,0.23807341540999735,-0.9830793032032902,0.35979020559961405,0.014425418592321314,0.01206034134979036,0.01725429617025779,-1.8408715757668448,0.07776882420411468,1.406524702262131,0.215403364835735
770,81,80,true,0.04925601898302969,0.04391792185511316,0.05524294646865482,-1.3075406920415653,0.049817526339028244,0.00720861780951462,0.006224885006279148,0.008347812155764196,-2.142147999531071,0.06372066744809539,true,0.09344548358153028,0.060322901128334896,0.14475527931272555,-1.0294416841515937,0.19007609582274274,0.007262279687252136,0.006264826364370844,0.00841854238065089,-2.1389270294122134,0.0641639319759913,1.1884234167293777,0.11623108666620205
776,27,26,true,0.031067731446065686,0.021340011570301555,0.045229775720839464,-1.507690457605177,0.1631148918369829,0.0226233812927588,0.019180516203162228,0.02668423392239919,-1.645442484864054,0.07169722402350372,true,0.009713464023816456,0.005716229474392186,0.0165058774782671,-2.012625864000808,0.230264481054882,0.020239121398376983,0.017372097534062013,0.02357930780523667,-1.6938083446049046,0.06633939639117943,0.5837258059394373,0.17278101915504934
783,87,86,true,0.04694391892770391,0.041980377233868535,0.05249432400319002,-1.328420657864104,0.04853300532040029,0.008215166036800123,0.007103628489528017,0.009500630996072597,-2.085383654610248,0.0631361050582476,true,0.09256313112639702,0.061294738484902384,0.13978252384636497,-1.0335619629595407,0.17901484058149414,0.0083490630603064,0.007202944028615585,0.009677550416613554,-2.0783622587163664,0.06412770123384111,1.2013101218666258,0.10929906532895253
785,174,173,true,0.04509079177400654,0.041741734783636616,0.048708553042789496,-1.3459121386108635,0.033517367035726914,0.004675183063314142,0.004027310744160951,0.005427278415798819,-2.3302013790522937,0.06478348022337378,true,0.0452777590260698,0.03461840422157139,0.05921923637212035,-1.3441150762256235,0.11657787911827265,0.004675493767854292,0.004027277068698401,0.005428045202837127,-2.3301725175549337,0.06481597320825402,1.0012198353309536,0.07577835152380842
798,25,24,true,0.11108995409588007,0.08370067152316094,0.1474418027531578,-0.9543252126881827,0.1229458449979676,0.033828760369725104,0.029046052633224632,0.039398986244460185,-1.4707139163252871,0.06619896368129155,true,0.0400079515982976,0.020954795395140377,0.07638519779882588,-1.397853683870431,0.2808628914366952,0.03278177373825768,0.028243243805780995,0.03804961982470143,-1.4843675515618246,0.06471787340799162,0.6738552458046265,0.20450420289879198
802,15,14,true,0.032287742587573186,0.022599580561892554,0.04612910042937918,-1.4909623178206044,0.15493730326854124,0.025143286665173157,0.0213790238680938,0.029570333436530344,-1.5995779530918763,0.07043417477148589,true,0.08136902644134159,0.037268376343046986,0.17765513590041293,-1.0895408801907271,0.3391186473831865,0.027132938036178788,0.023200553716587146,0.031731842932213164,-1.5665031769787467,0.06799847290670483,1.4125707224661277,0.26472775502918144
866,28,27,true,0.047401634822623905,0.03703634070824403,0.060667845172869474,-1.3242066797984695,0.10716524955458895,0.027521811226822665,0.0240971031252278,0.03143324279555706,-1.560322988316959,0.05771217542964284,true,0.10829280888798187,0.04920510076413836,0.23833570655739972,-0.9654003814537035,0.34258949303715613,0.028215361501578568,0.024767305714887604,0.03214344886073834,-1.54951438107939,0.05660685403034982,1.2796560777578612,0.23261442795815374
867,133,132,true,0.037271609776551515,0.032813000912765365,0.04233605146413462,-1.4286218494791727,0.05533219991968858,0.026202322320913487,0.02368562933614084,0.02898642401540277,-1.581660215303857,0.04385485611001724,true,0.0689391816963986,0.04695281911214249,0.1012209887039559,-1.1615338759447202,0.16680445102947491,0.028686027134351533,0.025957763171277175,0.031701042471305695,-1.5423295951176117,0.04340313910481065,1.2336406825382105,0.12661526091777822
887,31,30,true,0.06685825485932476,0.051787747295621814,0.08631435959780245,-1.17484496359234,0.11092801626365538,0.03179642530392499,0.027723484146160646,0.036467734602834694,-1.497621702595581,0.05953048811813025,true,0.08062477466327807,0.040619812328793616,0.16002915613907318,-1.0935314861567584,0.29773060129236656,0.03230594868197148,0.027891877154539522,0.03741857582619936,-1.4907175011399605,0.06380475510584421,1.0685439663424678,0.23004553646834808
980,30,29,true,0.03944024362698862,0.03243721945411581,0.047955183691271726,-1.404060411034832,0.0848959699208061,0.00909541995802676,0.00784438419191453,0.01054597304121599,-2.041177243687579,0.06426390049280072,true,0.06689249455167837,0.03656889521409276,0.12236097921880656,-1.174622608056516,0.2622655519136375,0.009169859144605537,0.00789851572315566,0.010645837734473881,-2.037637335343107,0.06481717764577781,1.160624074571988,0.1632244460649468
991,16,15,true,0.10051859895936362,0.07744015209353307,0.13047480491192304,-0.9977535732873576,0.1132802294510798,0.006680957406243023,0.005598924599929031,0.00797210090391274,-2.1751612970372864,0.07673408402198006,true,0.11439464694924593,0.05124836044105847,0.2553473933218447,-0.9415942977003112,0.348725726480015,0.0066829188933582515,0.005600276408099796,0.007974857253583049,-2.1750338096200896,0.07675672773977615,1.0384092784425907,0.222771276805852
1002,11,10,true,0.04551031061804451,0.03279644154202654,0.06315283839244572,-1.3418902003265591,0.1422830749403876,0.00830802282556059,0.006722540286523526,0.010267434679179921,-2.080502318949481,0.09196426752781785,true,0.08738224337641483,0.034799916063151526,0.21941594467177855,-1.0585768097810486,0.39984499378254507,0.008353628017904421,0.006751463268327456,0.010335996551871214,-2.078124867515748,0.09247722328444714,1.2021736472539595,0.2471002811259786
1014,11,10,true,0.028597594990363698,0.017954236664415445,0.04555038760593844,-1.5436704887706891,0.20216256567584262,0.02039765201553273,0.016506641744301873,0.025205866474347687,-1.6904198215635884,0.09192145285808817,true,0.026876256797866527,0.00995713287253728,0.07254429449838219,-1.5706312179557365,0.43123447945303545,0.020341523098556035,0.01641241873174927,0.025211248185415217,-1.691616531819699,0.09321087954370805,0.9786719781584629,0.3031804162364652
1021,163,162,true,0.04776172872945144,0.04359993502582614,0.05232078281480153,-1.3209199623628967,0.03959419556911804,0.01236738920563631,0.010632048245035731,0.014385968934547052,-1.9077219716123606,0.06566108975081386,true,0.04030176452391963,0.0318808577785553,0.05094694236345198,-1.3946759388160777,0.10179406328162789,0.012086094724117008,0.010391663830795869,0.01405681400580311,-1.9177140063145925,0.06560090477284132,0.9470859407281332,0.06868399389203297
1048,13,12,true,0.044479350880946025,0.02621435008290064,0.07547059715513653,-1.3518415593504656,0.22961934567623,0.03454491000683857,0.028696617585832015,0.04158506847753905,-1.4616159343618889,0.0805533553284119,true,0.04212301968489609,0.01795107500769967,0.09884359497206047,-1.3754805029784831,0.3704290354201404,0.03426808468334022,0.02774103526535756,0.04233085090847423,-1.4651101685407155,0.09176716702041363,0.9737771540895381,0.3243743775446531
1056,15,14,true,0.17231949737975813,0.11250129132378478,0.2639437185814295,-0.7636655807911951,0.18517691176964163,0.040302051926462745,0.032832180083003544,0.04947144494751777,-1.394672841758294,0.08902743705413343,true,0.038445358168228055,0.019104312589643395,0.0773671158147088,-1.4151560887265082,0.3037124957288132,0.03711879181776028,0.03080454124970183,0.04472732428773189,-1.43040616810563,0.0809790863580782,0.5242770302825899,0.21293097440357792
1082,160,159,true,0.05017659067248275,0.046303184492073476,0.05437401939265927,-1.299498850841839,0.03489028859860812,0.004739866047850559,0.0040848282721573865,0.005499944833592962,-2.324233931638439,0.0645922650260794,true,0.07680307879437803,0.058755099775366984,0.1003949092903842,-1.1146213701168108,0.11633306177892684,0.004784342869688721,0.004117152382242192,0.005559652538844213,-2.320177704212369,0.06522535457537204,1.1256732554262163,0.07178320239814817
1083,83,82,true,0.037477872005500006,0.03341132174019352,0.042039369198942245,-1.4262250763356399,0.04988126714869791,0.007323731565935914,0.006323055597557055,0.008482772802220663,-2.1352675821160036,0.06380541737615786,true,0.06192410071413477,0.04203350763601058,0.09122708203321976,-1.2081402916896393,0.1682640755401937,0.007437768580544567,0.006405737149272973,0.008636071098236463,-2.128557338447607,0.06487354754341135,1.1501918617418232,0.10454383681225271
1090,25,24,true,0.052492259705460446,0.04134237060259933,0.06664923391723124,-1.27990473116616,0.10369989305660471,0.018166872144962192,0.015691547680215644,0.021032676333611187,-1.7407198402823651,0.06361437892044948,true,0.05531336808274986,0.02704300397091785,0.1131371607957475,-1.257169896128228,0.31077517194492543,0.01818813963470243,0.015694919843556518,0.021077420379897342,-1.7402117202714178,0.06402917769761715,1.0164165211176202,0.21069237249567574
1103,84,83,true,0.06802076893714422,0.06057150127422696,0.07638617021977409,-1.1673584629168055,0.05037319922916093,0.012097846748311105,0.010475974737409294,0.013970814135603369,-1.9172919212986947,0.0625136362387721,true,0.1564105776207036,0.10085799579887994,0.24256152026286681,-0.8057338801318832,0.1905557860483259,0.01250621751070878,0.010777918198328133,0.014511659259894968,-1.9028740222506557,0.06459109466205225,1.2492395040561326,0.11569554912212773
1135,12,11,true,0.050577781655917746,0.03162725465786905,0.08088315046330509,-1.296040222752019,0.2038982817813249,0.030119641695920647,0.02460259547272345,0.03687386629172656,-1.5211501988196128,0.08786887537691945,true,0.024004556170748825,0.006544694970578963,0.08804363221585887,-1.619706319454308,0.5644042704047401,0.030010693472901886,0.02449068934652499,0.0367748620702777,-1.5227239689878447,0.08827502150285443,0.7660441705742332,0.3933770137777798
1182,155,154,true,0.047379565733421676,0.04355401612761867,0.051541130960461035,-1.324408924205127,0.0365628681929776,0.008437870706249408,0.007306749773369551,0.009744094743037664,-2.073767133610766,0.0625086316190266,true,0.08182201189698605,0.06191012790024877,0.10813806816321607,-1.0871298459691916,0.12110845280719586,0.008707801382428776,0.007504859695988142,0.010103560624372836,-2.0600914854071175,0.06456593711122295,1.1641676799428482,0.0747341006844447
1183,40,39,true,0.046648533416109854,0.03809973835081698,0.05711550168236931,-1.3311620054931048,0.08791600132961076,0.022336018723810636,0.019475502370611766,0.02561668104558105,-1.6509942349969295,0.05951709588719201,true,0.08235682043798857,0.048575655762366984,0.13963055703943394,-1.0843004286019875,0.22928089919145056,0.023427964699469808,0.02029513511815835,0.027044389050089247,-1.6302654390250326,0.06234261392598732,1.2004786300419759,0.1582814166321549
1224,21,20,true,0.046545228116841655,0.034710323647544346,0.06241538634002617,-1.3321248368900103,0.12741649995176443,0.020220693629868638,0.017306829073219194,0.02362515103969627,-1.6942039508984466,0.06757854460871883,true,0.02348170505819736,0.011220999239431526,0.04913915959485492,-1.6292703712029062,0.32069809586552506,0.01987155704462307,0.01703116246033241,0.023185662182333606,-1.7017681022211062,0.06698760607711719,0.7835727308297097,0.2279276612291271
1262,77,76,true,0.05645305729621434,0.04818656312624592,0.06613768385473033,-1.2483125332621094,0.06876151508982611,0.024280507728907195,0.021169656143433014,0.027848494636810755,-1.6147422359840449,0.059543960140256695,true,0.06683966537681287,0.04540609854354284,0.09839076712129548,-1.1749657330061665,0.1679200796447787,0.024934380179935746,0.021479195947055812,0.028945371907312632,-1.603201423025299,0.06478055703715657,1.060377928937132,0.1237632500969568
1310,10,9,true,0.0402240493877864,0.024744615654094842,0.06538691777511324,-1.3955142107595015,0.21100507672282753,0.029428692706149544,0.023979140787588112,0.03611672169843784,-1.5312290298852926,0.08893735256515922,true,0.0670062717789704,0.025125383546342625,0.17869738981042574,-1.1738845454854279,0.42600275440289176,0.030446154847414173,0.024640091723937968,0.037620328502761514,-1.5164675481541354,0.09189013166816926,1.2088195769265078,0.33209156842531484
1334,148,147,true,0.0458739072741543,0.04216089119907497,0.04991392043069238,-1.338434267599954,0.03665594995955361,0.006309062846446236,0.005452576021583034,0.007300086022248983,-2.2000351464363264,0.06336312419622601,true,0.07760166341371937,0.05657659586776861,0.10644009368557474,-1.1101289694163368,0.13723421754963602,0.006387070348598741,0.005510123472734241,0.007403585026690165,-2.1946983004006513,0.06414036881900895,1.1547266238076284,0.0848223784751165
1344,11,10,true,0.05989284177865306,0.04327804403903201,0.08288619728487626,-1.2226250801449094,0.14110729535017183,0.007394894819477886,0.005972560522103517,0.009155950649434554,-2.131067998765833,0.09277144192779513,true,0.022814387228518133,0.0067775035253285175,0.07679763834391247,-1.6417911914474066,0.5271390564010919,0.007384604640522103,0.005965902174197677,0.00914067715234609,-2.131672751135494,0.09265112111812378,0.7174370875326145,0.35821743880558354
1347,146,145,true,0.046331235266238925,0.04192941841263355,0.05119516183531907,-1.3341261206438204,0.04335504084804902,0.016877715289619892,0.014844404312530285,0.01918953885923322,-1.7726863435081481,0.0557508819071575,true,0.07232157236843392,0.05265181895298862,0.09933958472569991,-1.1407321402828168,0.13785448044258541,0.017985423978844294,0.01567508492092265,0.02063628218479517,-1.7450793198970578,0.05971077777159465,1.14532802876563,0.09426474708197768
1407,13,12,true,0.049951570680904625,0.0372368226710748,0.06700784960977957,-1.301450851235296,0.1275765321828252,0.005589116026098615,0.004593410857358727,0.006800658361127917,-2.2526568746440057,0.08520783275680822,true,0.03219857895248802,0.012816584200182201,0.08089116962574673,-1.4921632949722263,0.4000644100069456,0.005583150088771595,0.004589395683422448,0.0067920848547329245,-2.253120697091509,0.08512380008006626,0.8713226541597614,0.26453520999986346
1413,18,17,true,0.0373528038752347,0.02837010686246824,0.04917965110619825,-1.4276767924606883,0.11946223587131008,0.013600758888997701,0.011536784887298115,0.01603398556562425,-1.866436858386474,0.07147834668036455,true,0.022734863850067875,0.009437222422604401,0.0547697204892709,-1.643307642265615,0.38184816683002154,0.013583573954434625,0.0115242093936848,0.016010944878935212,-1.8669859484296092,0.07140291080480618,0.8505554038457692,0.26068312339711514
1436,17,16,true,0.07450072284182191,0.056746687591067754,0.09780936896178627,-1.1278395134974573,0.1182199704683248,0.016384229735669584,0.013841798122781381,0.01939364970143477,-1.7855739710903655,0.07323351797407887,true,0.19474997620072254,0.08994744144983878,0.4216635028060599,-0.710522586728032,0.3354885988980136,0.01690808408669367,0.014200544805262215,0.02013185489733925,-1.771905601019488,0.07578939252841795,1.3130398459329744,0.20808626378027018
1455,18,17,true,0.0449726387530122,0.03198913945359083,0.06322577821585948,-1.3470516296157093,0.14794581318807912,0.03284429974396342,0.02826127376469421,0.03817053805334692,-1.4835399930616984,0.06526827488537405,true,0.06940295896581657,0.029924269347432596,0.16096535749248234,-1.1586220131887783,0.3653544316509726,0.03306410921632919,0.028451840226094722,0.03842406359595257,-1.4806431731760588,0.06524646561157674,1.150209255537368,0.2524681662361388
1473,143,142,true,0.03799339986622457,0.03485021321903559,0.04142007465843501,-1.4202918415578403,0.037502718918681566,0.006332386828026858,0.005475796918012224,0.007322974818124643,-2.1984325631485695,0.0631201038580938,true,0.06703779531287397,0.049051739034445055,0.0916188923955371,-1.1736802768837087,0.1356653140573036,0.006463005949102301,0.005571899442658844,0.0074966259402196546,-2.189565444315434,0.06443128567356765,1.1680855821052947,0.08354701018633028
1493,31,30,true,0.043056176682048315,0.03495000770765519,0.053042458988348404,-1.3659645374388956,0.09058818670281625,0.0144976040264101,0.012509164796345871,0.016802122757866255,-1.8387037663228891,0.06406791970287946,true,0.05949850134172265,0.03256022683228373,0.10872380220646874,-1.2254939732162742,0.2618186050239947,0.014637774368675421,0.012603340151043491,0.017000607450121955,-1.8345249514799558,0.06498939094780583,1.1014146815521653,0.17069727113350483
1501,45,44,true,0.039655274019170156,0.033949441590076186,0.046320077264397276,-1.4016990447876543,0.06746831993435269,0.007222338062743835,0.006231997124985737,0.008370056347334684,-2.141322187004735,0.06405056868427396,true,0.08279876875263274,0.04639451060201171,0.14776826003752877,-1.0819761212817045,0.2515572808420365,0.007247412264524549,0.00625072330670269,0.008403025050822195,-2.1398170334084234,0.0642526916580248,1.217302226613037,0.15234358546551466
1515,117,116,true,0.06706543438201527,0.061006397123175606,0.07372624349159847,-1.1735012581470192,0.04112336438930493,0.006214725952639745,0.005345504044334128,0.007225290327364274,-2.2065780174455734,0.06543332009062758,true,0.04679183303611202,0.035167216427480545,0.06225899747835808,-1.3298299413033208,0.1240320645061864,0.00617863532272356,0.00531871174247902,0.007177590420309914,-2.2091074370888104,0.06508610935373826,0.8937196685400218,0.08254472035126814
