track_id,track_length,n_points_used,at_min_points,D_um2_s,D_stderr_um2_s,intercept_um2,intercept_stderr_um2,r2_normal,D_negative,intercept_negative,alpha,alpha_stderr,n_points_used_alpha,D_alpha_um2_s_alpha,r2_anomalous,alpha_corrected,alpha_corrected_stderr,n_points_used_alpha_corrected,D_alpha_corrected_um2_s_alpha,r2_anomalous_corrected,true_D_um2_s
355,200,10,false,0.08376322352995617,0.002479759370313599,0.01587054183299973,0.0020186738412531643,0.9930374563269071,false,false,0.7484532274170739,0.005108162802147684,10,0.07090057392525546,0.9996274982555692,0.7890908498988938,0.007285966951000108,10,0.0732951826518099,0.9993184240455083,0.15
287,200,10,false,0.11993163613452182,0.0011936951183181888,-0.0018809219516857927,0.0009717398948575369,0.9992081092762533,false,true,1.00920078415407,0.007160766068623107,10,0.11879028395291677,0.9995973952294823,1.0727887228498076,0.006531679370923963,10,0.12752721887521148,0.99970352878816,0.1
107,200,10,false,0.02061982684244369,0.0005800598179620311,0.002981219536814915,0.00047220371254568216,0.9937089271475991,false,false,0.7007937429068305,0.03864990808654592,10,0.015216259591713735,0.9762444513425296,0.8792980938863897,0.031040465596029944,10,0.017454657086844714,0.9901288918371132,0.03
61,200,10,false,0.03559574755950079,0.0009289140116301941,-3.960944504140469e-6,0.0007561920880308114,0.9945814245866278,false,true,0.9211460772838682,0.02588967735081788,10,0.03119725599502185,0.9937201345518445,1.1238690054944256,0.011910719808379419,10,0.038825158943260926,0.9991022724322827,0.03
127,200,10,false,0.046156121926169975,0.0013110337474130825,0.005217310154205665,0.001067260623182243,0.9935869447469529,false,false,0.8279855834134467,0.012262999141031638,10,0.04064273005487945,0.9982482328314333,0.9303232824380444,0.012985331225534033,10,0.0448285779207172,0.9984438483528175,0.05
318,200,10,false,0.14706450106128705,0.002912944309050448,-0.0021934503057065265,0.002371312534636686,0.9968712007979292,false,true,0.9618116140388288,0.024283983006629345,10,0.1346841130717496,0.9949261149482362,1.0060808558281886,0.020567810472459865,10,0.14100377215251825,0.9966676492903757,0.15
256,200,10,false,0.1351157579951705,0.0035408667629896412,-0.008444502296907939,0.002882479322542499,0.9945359127715561,false,true,1.0755175897827924,0.01826203463955733,10,0.13788066918755573,0.9976988086653703,1.1427727808505572,0.011427250024840274,10,0.14896150583326803,0.9992007062747655,0.1
343,200,10,false,0.12895981642455182,0.007498606808565055,0.01790773429888969,0.006104318665556184,0.9736639033158692,false,false,0.8776953610758446,0.029151182138723346,10,0.1274593652753395,0.9912521991626386,0.9159277246203341,0.033433589595563966,10,0.13254334148796365,0.9894530044536461,0.15
246,200,10,false,0.07109702640518988,0.0011969703669749022,0.00593569659776947,0.0009744061450050545,0.9977375955423474,false,false,0.8267189775116882,0.020165584557085406,10,0.06008074054350495,0.9952626712927236,0.8910202177205635,0.017805499608781743,10,0.0637328748940402,0.9968155239195535,0.1
3,200,10,false,0.01645818785839424,0.0003228253575980875,0.0030173431897957863,0.0002627993314504722,0.9969314969770576,false,false,0.7070674404113282,0.02794568343132135,10,0.012874282233422565,0.9876574716711175,0.947237984421675,0.023361488207673243,10,0.015790469075880446,0.9951575557169245,0.02
33,200,10,false,0.021619687360690823,0.0002529413295202595,0.0025118491479579797,0.00020590951339354016,0.9989061558419347,false,false,0.7856914091785102,0.021641073904500135,10,0.017796495845959576,0.9939672452913215,1.0149301159550381,0.01215000399643317,10,0.022163736785358767,0.9988548222004417,0.02
150,200,10,false,0.05832825272979571,0.00044781997535040446,0.0006148265168431371,0.0003645524967675291,0.9995286600755483,false,false,0.9534571897103822,0.010338103915178084,10,0.054869565286588935,0.9990603608451292,1.0737860562676764,0.006667602100336329,10,0.06255412910798516,0.9996916386942807,0.05
75,200,10,false,0.0247818652760621,0.00041252103287200444,0.003571356670409128,0.000335817026440005,0.9977881659200625,false,false,0.7757237465231255,0.008354728365431986,10,0.020802360101276198,0.9990728763669469,0.9621800573453001,0.018431012979128622,10,0.024849802128194057,0.9970731348794102,0.03
264,200,10,false,0.10667128582994088,0.001124939032087123,0.0004920492077411054,0.000915768289562606,0.9991110718283734,false,false,0.9767161472938295,0.01535364850773933,10,0.10324388556795731,0.9980270378808532,1.0406521598800746,0.011393600396064888,10,0.11059087894508893,0.9990419581021512,0.1
89,200,10,false,0.025986853046373836,0.0004980899578276551,0.002200222998067566,0.0004054752975206714,0.9970696218846514,false,false,0.832954967668898,0.02243052030890043,10,0.02220834014039389,0.9942321568341622,1.0457646869622106,0.013207676187038764,10,0.027484184967452835,0.9987255551990479,0.03
279,200,10,false,0.12488929242807453,0.0029862257719965204,-0.009098850232395905,0.002430968069794233,0.9954469441978182,false,true,1.0930952463903367,0.024883319201338825,10,0.12860981112130593,0.9958714847395727,1.1691122836764691,0.016705260416770968,10,0.1404045196413186,0.9983692955505616,0.1
184,200,10,false,0.06888504837200705,0.001576522366233258,0.005136168658872372,0.0012833843876001367,0.9958272311991442,false,false,0.9033643407653628,0.0091388596398997,10,0.06541182965035591,0.9991819258226069,0.9871228660235393,0.018302571696109944,10,0.0714252424543045,0.9972572955046795,0.07
280,200,10,false,0.10021653076127218,0.0028892873374398295,0.0063220126454341065,0.0023520543314717616,0.9933943673281876,false,false,0.937103584002382,0.015741975277146138,10,0.09902063344894285,0.997747556457968,0.9977498663285477,0.021088471836724805,10,0.10566319563854415,0.9964388725901758,0.1
87,200,10,false,0.029985647766818207,0.0005447478564134805,0.0019424745617517404,0.0004434576439090379,0.9973666473781709,false,false,0.8302542931535184,0.024280171729273416,10,0.024837014731051106,0.9932046787638885,1.0099359245480681,0.010827395740700968,10,0.02959512756896212,0.9990813475928867,0.03
