particle,track_length,n_disp,D_weak,D_stderr_weak,sigma_normal_weak,sigma_stderr_normal_weak,D_bayes,D_stderr_bayes,sigma_normal_bayes,sigma_stderr_normal_bayes,D_alpha_weak,D_alpha_stderr_weak,sigma_weak,sigma_stderr_weak,alpha_weak,alpha_stderr_weak,D_alpha_bayes,D_alpha_stderr_bayes,sigma_bayes,sigma_stderr_bayes,alpha_bayes,alpha_stderr_bayes,true_D_um2_s_alpha
42,200,199,0.022391808145569247,0.002503853151084345,0.021968874465373524,0.001990406088629614,0.02123206056212802,0.0024205243846833324,0.023332261065436167,0.0017660083180680436,0.018884360861207216,0.0019540935756341745,0.020590951880874245,0.0018225894845142355,0.9194859014895221,0.034028067682230656,0.01984276778038968,0.0021935746540940448,0.0231507979523732,0.0017228538264166763,0.9700560307449949,0.03700466648547107,0.02
96,200,199,0.028852173897930725,0.0035685672214452284,0.02970608415919709,0.002308465399021662,0.030422930924023834,0.00366354497949839,0.028096445497094773,0.002080657150893882,0.04302073762519009,0.006360099137117822,0.03451276228895569,0.001970146523747246,1.229910862160011,0.04788700533905932,0.0327067476261803,0.004155600441225489,0.029662534608567822,0.001862880900835539,1.0591807134772278,0.04052327158402513,0.03
187,200,199,0.07454879844532564,0.006232631557590358,0.027069185958384215,0.003547303996098348,0.07628479001281842,0.0063153595786980335,0.025730219974465722,0.0026612064770769953,0.08147474236946917,0.0074701151989117615,0.03305930464804119,0.0028293511751878407,1.071812378328338,0.031178328505679698,0.0739305074413362,0.005998472813641145,0.02600491941208858,0.0024474981422603955,0.9954512212051663,0.02633992224333981,0.07
125,200,199,0.05984058217096093,0.004883029812624676,0.022628938742144472,0.003502322948257421,0.057913975124143105,0.004897477028546794,0.02443184038413811,0.0024576573813548403,0.07029309341100426,0.0064693690375546425,0.028179223517393406,0.002454346870046786,1.083137955892541,0.029011571048923268,0.056774956024447445,0.004728266736076764,0.024561317104564877,0.0022057518256034907,0.9934641275657271,0.026147076473677977,0.05
81,200,199,0.031916735568773315,0.002856498699580977,0.02182376751913654,0.002420963539977193,0.030093584745197393,0.0028106110582026816,0.023669692744307944,0.001978871791215092,0.03433912269322742,0.0034501175819515156,0.025527921768003677,0.0019349340719298294,1.0571246864984662,0.031149911624053783,0.03369401290167088,0.003307547247409781,0.025053831707619066,0.001799394800232777,1.045939251548215,0.030326108307386135,0.03
44,200,199,0.020312397873885554,0.0022363465703274903,0.02396718707141357,0.0019622481877234754,0.019991964546203188,0.002221122874508274,0.024348987505935754,0.0018199166559248782,0.023574311754285506,0.0030808599400207453,0.02615063183060979,0.001639147680750068,1.0825340581352025,0.0411974194449346,0.021993180429147136,0.002749189436275716,0.025406520435002456,0.0016228786503611342,1.0471643214963842,0.03939288784744477,0.02
121,200,199,0.049983630747649464,0.004503412687248114,0.023939346279899992,0.002728040768850422,0.04928414038456209,0.004480740008446952,0.024592640952604806,0.0022784368098742423,0.03927347581334702,0.0035522176774452525,0.02362567724646979,0.0022546115715390853,0.9390447089207664,0.030422024921188784,0.0387282252077392,0.003450008910284557,0.023692437243953344,0.0021157244404517474,0.9334873280466461,0.029977939864221648,0.05
292,200,199,0.1006349182147139,0.008624630621681242,0.025824425233958313,0.00448002948729705,0.10181277253276777,0.00855298481176206,0.025100240147854697,0.0030272827867439504,0.09972227124106005,0.008736959674485935,0.029388710059467645,0.0037832934736676937,1.00056561435381,0.02463113835782732,0.09325647855804053,0.007553216788877236,0.024765481867559468,0.0028927794204776126,0.9621469828786845,0.023015874054269136,0.1
304,200,199,0.1465824234730557,0.011104740703677826,0.018677133953105177,0.004159748394574715,0.14178402021379177,0.01095523285352866,0.023189989132289892,0.0028221993638435864,0.18871704219474317,0.01512651047214611,0.025573787317466932,0.003994204171852251,1.052676679684017,0.02203317665826754,0.18046112978141637,0.01406925406775332,0.02416634491632166,0.0028423068573161323,1.038554656829956,0.02177365872298176,0.15
82,200,199,0.03223307660112628,0.003061684834076305,0.024452083729502142,0.0022477304200885697,0.03184805753334345,0.00305461724392328,0.024805324029651805,0.0019829718403682646,0.035116461984023906,0.0037065205569477427,0.027233919610563997,0.0019875459111775504,1.0911940672278124,0.03557543962859688,0.032355202258931966,0.0032384192671370444,0.025651761896459284,0.0018738174804713726,1.043257845498019,0.033337159237135316,0.03
290,200,199,0.10508021386885096,0.00864397728057413,0.023056968237389293,0.004968110026349731,0.10421709899041036,0.008465503509247102,0.024506258910886574,0.0031820975727141505,0.10714070595463582,0.00930700697831325,0.025760769523430236,0.005133947566518644,1.0224613125508033,0.023858548188134765,0.10555869980884221,0.008829982251935979,0.024844473077229833,0.003368692265864297,1.0108285961082362,0.022583714595314053,0.1
158,200,199,0.053427583905892445,0.004959108323478421,0.02081653404879975,0.0026147494216017843,0.05123518756944448,0.004912770861837924,0.02312455053867861,0.002234952064321522,0.06890142132127672,0.007274232425204082,0.027072554430514952,0.0022769014459814215,1.1342976311299338,0.031370678876204594,0.06224221104405771,0.00622385636567949,0.025080380020566943,0.00209433960477416,1.0858913451562264,0.029413762374224994,0.05
78,200,199,0.03831524558126467,0.0034286504869224556,0.01899342019195835,0.002476372387426505,0.035495227136768406,0.003354069563738637,0.022333907238157473,0.0020456623253293955,0.0404805628214129,0.0039027725498954197,0.021970171720603157,0.002251075755502697,1.0687870925112422,0.028634500298471033,0.041396727022556826,0.004117085089671426,0.023625565393310188,0.001970948056784874,1.0912969858306414,0.029700048679733082,0.03
84,200,199,0.02833209408158852,0.0034717042468053044,0.03017695181251122,0.0022399551545578735,0.03013707308659228,0.0035654866297020835,0.028365878772752134,0.0020368582174039133,0.022272259319571337,0.0024170027669086335,0.0268422214302557,0.002300578386547375,0.8770419487850203,0.03966274817829607,0.021673659628917555,0.0022466373546929323,0.02547263359181402,0.002075613872809667,0.8529940863967805,0.03736655265606509,0.03
254,200,199,0.10259870930289947,0.00834357281938853,0.024457784018390848,0.004258796432645616,0.10236916716981279,0.008393777420828627,0.025142272540824715,0.0028068733441063785,0.10773465482178968,0.009167544641270002,0.029911617830667724,0.003581994148390888,1.0274952772545305,0.025024893761790956,0.09841553057072583,0.00783404414396393,0.025136147171290188,0.002774864686651753,0.978058303786313,0.02319998887397723,0.1
273,200,199,0.10856355848287667,0.008193443949505122,0.020436641009532186,0.0030761232170919157,0.10614652725624207,0.008169551510079066,0.02304676189258587,0.002520625857440676,0.1456612416493,0.012212163468904205,0.025500258003302963,0.0031262176381226647,1.1159240198224922,0.02179576229502933,0.13951160936060616,0.011523863624126704,0.024410863586217493,0.0025137442082615678,1.0997567611091337,0.021361137858644907,0.1
276,200,199,0.08559220747379025,0.006858695311120766,0.032898399929552645,0.0034949906662644793,0.09265227685724856,0.007069555345977474,0.0278088788992199,0.002758929316402134,0.1496234112658008,0.01429209974420774,0.04405999034651832,0.0028575362379261414,1.2654868394158658,0.03253321201411086,0.09481668349623514,0.007164386245237957,0.029251418051889962,0.0025791699603398277,1.024228040546578,0.024828773489352862,0.1
193,200,199,0.07269929646638411,0.005846474242729521,0.02118447354341285,0.002978222946587797,0.07008481974164793,0.005797860628986309,0.023623303243145637,0.0023494592611529135,0.10053241893581835,0.009518636372478066,0.02996340333682596,0.0025779440462711505,1.153213041549815,0.02768011388757685,0.09008959178275824,0.007912487516422033,0.026067849370462748,0.002236750143340639,1.094350323453468,0.02536439034821092,0.07
241,200,199,0.11882986870297003,0.008986752552921626,0.008987154753301977,0.0046860108409053575,0.10783369035368803,0.008956844102463758,0.023329033018002467,0.0029127795987391424,0.13611630268410002,0.011442543074066891,0.021690072800952347,0.004318639788465094,1.062031637189691,0.02292751112298752,0.13634790749405487,0.011696128950518594,0.02444843822500131,0.002931527117199108,1.0716441068487823,0.02342611613422363,0.1
212,200,199,0.06944537130058674,0.005521149755125902,0.023151478806416624,0.003712594832549248,0.06785842713327003,0.0054334322937138885,0.02484833972858838,0.0025351870727417496,0.07584928011880109,0.006413112351240202,0.028456668526537852,0.0031499447885130726,1.0708152262517479,0.028310415928049615,0.07129421715202394,0.00565475805172376,0.025578444646746745,0.0025548625999353286,1.0309016995246822,0.026498022638515528,0.07
282,200,199,0.1041883945938107,0.009438687498446272,0.030262429501772853,0.0037869940011180485,0.11060992613747875,0.009608596673879796,0.02595667457761586,0.002714722510191208,0.11973711489084983,0.012529721020799633,0.03781819906521705,0.0032413272514446867,1.087353640849777,0.03423424106535189,0.10138470926664053,0.00900396497029006,0.026288300351016855,0.0024992903666208235,0.9780696726023329,0.02726161784172032,0.1
72,200,199,0.0416581918573243,0.003879912223191225,0.019844432162508554,0.0024460339926405048,0.03886098342560482,0.0037813029329833298,0.02280535208761268,0.0021017452759574708,0.054146562841039025,0.006074455100714107,0.025825113522429916,0.0021851534329972427,1.1208245141731819,0.032197000724274116,0.052208026758094606,0.005702852605961834,0.025158844902774192,0.002012335668889963,1.1039754203792986,0.03129180654111685,0.03
11,200,199,0.021099808825485105,0.002489518748540691,0.026893520082872085,0.001883069667244306,0.021638491885845185,0.0025182461270833283,0.02628548027451361,0.0016887927886821124,0.021881630892351307,0.00273630922281674,0.02838317742989559,0.0017023418349923405,1.0460216951922852,0.04371623538055269,0.020964651576301646,0.0024397266998849535,0.02645731377879742,0.001584855578019559,0.9976699796677807,0.03961824469929559,0.02
141,200,199,0.051035104180350344,0.0048580566104824245,0.026800332387124315,0.0027449486736204533,0.052278948746350154,0.004881861445159015,0.025755358902876203,0.002247688877988485,0.06127923488978019,0.006537481609169983,0.03237465386927694,0.0024519213035454155,1.093921972551654,0.0328703583761385,0.05474400485503737,0.005122007752298013,0.026750162810235283,0.0021395677288820678,1.0054256702922475,0.028062410020242012,0.05
149,200,199,0.05253050843327884,0.004417911588102428,0.022246811459982044,0.0026953954677097526,0.05081800911487404,0.004352098359245483,0.023909815836891755,0.002146778379894335,0.07763076836338745,0.00754198758431171,0.030065910643161824,0.0023659297870093736,1.1842125874547094,0.03312465578367807,0.06682605812886742,0.005969737760694576,0.02655797802976541,0.0020755869137574663,1.103712454677854,0.030170943448280307,0.05
50,200,199,0.02003164475150407,0.0020321085611775223,0.023200596887033013,0.0019352424796857375,0.019632629925681183,0.0020132341785992856,0.02375237869755841,0.0017794765623292113,0.029682152699087506,0.0035391313530027044,0.027986323839307495,0.0017350625193293355,1.2253666413355089,0.044738372957366934,0.027512950913214353,0.003138161425470463,0.026745212482108854,0.0016743372851816159,1.1752371079699993,0.04261274271949533,0.02
328,200,199,0.15794722055583366,0.011584265443685099,0.024520143734350318,0.0036252248593354117,0.15803102334956717,0.011578441185004187,0.024313373689565407,0.002576488124239995,0.33980131921212664,0.03185883590707278,0.04259920579902567,0.003661643408429175,1.3039443771614343,0.02915521555085776,0.2505554890897934,0.01951518918417225,0.028124124753424407,0.0026977370856127083,1.157720143886951,0.024068645318698123,0.15
63,200,199,0.026849241646991512,0.0024633296096980978,0.024861240969859574,0.002095088019455127,0.02669788783598881,0.0024651785034494472,0.024975830360324018,0.0018935784009028976,0.035911773339144616,0.003911402151752598,0.02918870157079752,0.0018561129543333884,1.1810298151117729,0.039197388887142526,0.03296396763984391,0.003372396557758289,0.027271781604029183,0.0017673598443830024,1.1224334776488138,0.03648591362179554,0.03
75,200,199,0.03498280795204461,0.0030174063239227014,0.01751124774191824,0.0023969499488659543,0.03197718161317409,0.00294155920388558,0.021385062670080716,0.001883928192085823,0.047383322398126065,0.00479715013008546,0.02350096327227262,0.0018637033754137517,1.1531450911149927,0.034205917592981305,0.04660498749812801,0.004716301266190867,0.02390118606290878,0.0017318298335955943,1.153299942859847,0.03430437145656284,0.03
249,200,199,0.08464768305970512,0.00753264749207698,0.02863153706613291,0.0035338469963669666,0.08782354700853759,0.007551419961848625,0.026098594322543314,0.0027330635529019248,0.09123951897113612,0.008684376742725153,0.03331816588945827,0.003228102367752601,1.0677527038555727,0.02875186961290266,0.08198607119776714,0.00696185294851507,0.026449497382815393,0.002614218955025468,0.9971398625641887,0.025321671502205823,0.1
138,200,199,0.04456833115313653,0.004426602182285615,0.03256186492421359,0.002808284397835894,0.04927590960476373,0.004606767548825649,0.028794400019318846,0.0024471754296515203,0.04268734953818022,0.004256074268643304,0.03307226821279131,0.002521903370169387,0.9940406845965001,0.03319634144220063,0.03852482622023182,0.0033430282327810215,0.026628780700851628,0.002245765095838804,0.9012256353451212,0.02775065057839804,0.05
285,200,199,0.10637447918448789,0.0073736722569940835,0.016893755118007187,0.003629770587166628,0.10123830853702082,0.007353482501237671,0.022812694563282263,0.0025563951726482563,0.16953659088383882,0.013835702567801422,0.028279081673005087,0.003357641034716091,1.181691374744889,0.02610485623473846,0.15935638498719734,0.012415782832986402,0.025338011498967517,0.0026019725062114887,1.152879441150848,0.024769927950470172,0.1
323,200,199,0.1308651959694555,0.010564879324176608,0.030683161391844918,0.004135587624840759,0.13900847160493823,0.011024621308740531,0.025696918893153394,0.002894457485240665,0.11766001007058972,0.010567215033346539,0.031124571492007834,0.003914010517574139,0.9666984756474121,0.02723712622684943,0.11038580330191117,0.009501601563010602,0.024954865156564643,0.0027848475183267583,0.9254696321309892,0.025031888595787588,0.15
38,200,199,0.0289136094971534,0.0026403683114988308,0.019594086503878748,0.0022705198161259207,0.02659049404765289,0.0025797141165826154,0.02228498012201404,0.0018079140161901958,0.03723665228010441,0.004080462429189382,0.02454918781827049,0.0019045952904383143,1.1452823148207658,0.0392900413317121,0.03663628573470638,0.004012455273864599,0.02471875213443752,0.0017040246480773402,1.1441069698737394,0.0390549221902704,0.02
313,200,199,0.14215384699827324,0.011741646234649836,0.02710437629510004,0.003974477818027851,0.14508764444933403,0.011705718478432839,0.02501005288183241,0.0027593803449879085,0.20235720214973438,0.019738387074553804,0.03883139396206023,0.0036661670832139545,1.1570363974535085,0.027729710948146025,0.1706534433628132,0.014127597456307275,0.02656084851374267,0.0026935518044836192,1.0547667691800502,0.023124114198542656,0.15
143,200,199,0.05658177627403995,0.005087735032611711,0.02343813263658249,0.0028374022251258565,0.05571664890139075,0.005037429002224297,0.024270946148243162,0.0023781690660321687,0.06661761374103273,0.00679182092682833,0.028820884880911155,0.0025034181265885247,1.0976679106054077,0.029866109116708173,0.06185460865123664,0.005857575019273444,0.025744048960740513,0.0022299106073472783,1.0487082189296804,0.027456181825683545,0.05
342,200,199,0.15824284100507538,0.012125679209567294,0.026714424523869604,0.0039795728492962295,0.16049765654986198,0.012117638083803117,0.024873110446132347,0.002712701680590672,0.22716028957111672,0.020684060831032774,0.03656440424521215,0.0039004574408021304,1.1271639989135644,0.026004140521125985,0.1967642121649246,0.015998457236229793,0.026328391215533025,0.002685569201854955,1.0537177615050175,0.022350654920605728,0.15
315,200,199,0.14028566459854186,0.01247351844371973,0.023192638936538897,0.0033280860804550325,0.1395709532943353,0.012486453421130292,0.023910240684367944,0.0024311097754116835,0.21115046873390853,0.020882088753987907,0.032729857478221,0.003309582867070218,1.1403677516910091,0.02473243328999608,0.19165666290801275,0.01754078071425337,0.025794292250610217,0.0024451733374319592,1.0895491873066694,0.022495974901281524,0.15
355,200,199,0.1711455474181255,0.013125764565903003,0.01676306310581471,0.0056207619643406335,0.1634640098432121,0.012952816120245694,0.02415112771649821,0.0031981811154633347,0.24453402415358524,0.02186493790721869,0.03493982397951671,0.004351230714569821,1.1416764443890801,0.02512194452430261,0.20325285611499563,0.01623566031437844,0.025271102700396682,0.003198861212753288,1.0595861444650974,0.022451735849118304,0.15
1,200,199,0.02008178316157592,0.0021587352813207776,0.021433944340228387,0.001929677653388178,0.01910721680734455,0.002108010316837116,0.022693600780517652,0.001687100215258872,0.020659147730799597,0.0024429576522346733,0.022680109422017238,0.0016088480387915337,1.0165603025646168,0.036449885027855955,0.02074549018484429,0.0024759410767532936,0.023459646370225497,0.0015350669314595274,1.0293736460773957,0.03713851789927414,0.02
29,200,199,0.019464782398685022,0.0025827457784541995,0.027523811402187084,0.0018896854181770784,0.020018035064982613,0.002619194856082077,0.026835709964576578,0.0017449810849658343,0.015213075271527654,0.00187132931912193,0.025310321760223013,0.0018467155364864565,0.8618337106169979,0.040194030528021674,0.01493182667563997,0.001792708985239675,0.024881595034450872,0.001727294614732311,0.8491227662886235,0.0389587151382671,0.02
213,200,199,0.07909432853052155,0.006797064974205534,0.02113290367723498,0.003081250718854839,0.07668548157417064,0.00673222794254711,0.02342093319653034,0.0023850884200265782,0.1114259157270922,0.010939211529334254,0.03009473948269834,0.0028387846409378,1.1611438082479337,0.02821127657773459,0.09979608658361197,0.00901591942225264,0.025762707535676395,0.0023567424853826284,1.1015750944849247,0.025666479682731835,0.07
281,200,199,0.09198598021006671,0.009409789993558113,0.030521293430325384,0.004153134583269755,0.09750105371876575,0.009476882138996917,0.02637487533985733,0.002989934376612215,0.09221897820440031,0.010014972559586763,0.03386050145697454,0.003658105628811784,1.0236474831067062,0.0303614692486478,0.07784540636996179,0.00729231601900663,0.025208836679986624,0.002922861024934293,0.9313191129766111,0.02523910399038698,0.1
60,200,199,0.02902401025898254,0.0027345836236082124,0.02496820903288638,0.00222087350583108,0.02899937148835078,0.0027370000711676844,0.02495991487984845,0.0019227189589410242,0.025478552888260016,0.0023201030999243193,0.023983607758835027,0.002056628768272062,0.9389430180993938,0.03453824775399006,0.025289776930659973,0.002295896274284063,0.02422028677189361,0.0018634776455126838,0.9398361937356743,0.034436447468334186,0.03
165,200,199,0.03844911243369326,0.0038533738259193644,0.030378732935794982,0.002505689071708374,0.041280591863659004,0.003970526524362701,0.02793279807930138,0.002172495875809085,0.036856212062073984,0.0037738905948307318,0.03024023042198379,0.002381766659446505,0.9576757555453186,0.033866618292580974,0.03389262661685621,0.0031556254528076217,0.02613457579410608,0.0020813288379530268,0.8908913064640526,0.029639200310890068,0.05
174,200,199,0.06544186284260278,0.00513644233700522,0.01707613577488036,0.0039955374914265075,0.05986108552587832,0.005039657696760184,0.02304698198741747,0.0024437421058117383,0.1753256064310568,0.020128234277906637,0.03415459491548636,0.0023903303409862076,1.3992540001005542,0.033256042714056466,0.12485068153890656,0.012718170019138532,0.028310343708035562,0.002158031762989435,1.2507299536011187,0.030443316530150644,0.05
59,200,199,0.01896963983031111,0.0021178611334417563,0.024484823598210352,0.0017935438904595827,0.01890726424047065,0.002111345709082087,0.02459368804866834,0.0016416266931137333,0.028286019623039185,0.0036619240082711203,0.028162340051666238,0.0016130514087148475,1.229459423163263,0.04970591774928368,0.02559825246329348,0.0031671668864669683,0.026967446797746403,0.001538451873529488,1.1715607695766987,0.04789174077842717,0.02
308,200,199,0.13888361135110897,0.01205694530438274,0.030725053994089552,0.003936727287323227,0.14452793194286487,0.012059409610797878,0.026089904261030698,0.002609027795170445,0.13371442591417979,0.012017950812861597,0.03424390865503191,0.0036718554523653413,1.0187948037436034,0.025891101506974046,0.12152395960620253,0.0099581152131741,0.02594484006717695,0.0025101267723268116,0.9631636200070267,0.023577284355657202,0.15
131,200,199,0.042348451602844076,0.004043209122806972,0.02532614826858,0.0027828795593570262,0.04238571167181343,0.004038537194793006,0.025300232726991924,0.0022620858546807867,0.04016548997903929,0.003979465391258374,0.02515439884010063,0.0026176287908152313,0.9871142457917693,0.032874555715562304,0.0395373588842098,0.003867916215242826,0.024941571268654674,0.0022034966374146515,0.98030284992971,0.03259829634433653,0.05
64,200,199,0.02439010066743159,0.0030192893798865073,0.02909217910764371,0.00220948188442047,0.02587583003357183,0.0030954363528535537,0.027597727714563723,0.001968704256749861,0.020577749429497326,0.002360869654189397,0.026678381197208046,0.0022521164833204845,0.9032679327648406,0.035973874920050164,0.01965479979220898,0.002101883987395997,0.02498550885460295,0.002031492017139345,0.8659247287659015,0.03304185917326602,0.03
57,200,199,0.020619422140567768,0.0022306195414960317,0.025870162768486128,0.001846675041594725,0.020601352297456153,0.002262917850389715,0.025588606115776756,0.00163340823494032,0.11677953071357358,0.018653540712280058,0.03352268771740552,0.0016027131122281317,1.641396007339299,0.04056788677275436,0.10544330516802677,0.016370312363660322,0.03202066598467846,0.001459163316958327,1.5964880187774315,0.04267064050490199,0.02
34,200,199,0.025090532126372495,0.0023952426659409522,0.018704333890835933,0.0021720838509607723,0.02270286933626911,0.002311273484051312,0.021726947914339108,0.0016849473221642076,0.027680221006047653,0.0030035725598617277,0.02086448382471954,0.0017326200625832518,1.0522170464524225,0.03612053875577037,0.028875015151766378,0.0032885599322917854,0.023007343159451882,0.0015407921454413283,1.095675936294339,0.0382715233219727,0.02
97,200,199,0.032163511844863546,0.0034587007083155073,0.024785427726242627,0.0022333430459195412,0.03210006891829013,0.0034648438527910986,0.024879388898580386,0.0019643609451020557,0.04812591630212849,0.005981602758232691,0.030258143088625344,0.001971335674932427,1.2033178957025172,0.03613467980824492,0.042780155733038755,0.004980661736238515,0.027713621607942964,0.0018492737223629804,1.127998569850644,0.03353660588099572,0.03
103,200,199,0.02927801613678155,0.0027933529195105413,0.024699774198052457,0.002255842489913234,0.029006016508998925,0.002786048481232338,0.024918226841186678,0.0020327117096386998,0.029009433127613064,0.0028977927786081586,0.025638097684001424,0.002061946510263991,1.0008305032290719,0.035501570982686415,0.02836774499647471,0.0027806405346682567,0.025129874190491935,0.001934646723818826,0.9878956734883817,0.03453939638500669,0.03
297,200,199,0.07291170573810477,0.007283725561477793,0.03757642007593208,0.0035372291403496688,0.08622635962560751,0.007668962718697853,0.029213083375653228,0.002889608558025761,0.07120007379357852,0.0070054667284000435,0.03828701677859302,0.003235315888100068,0.9866190747276845,0.03187817079688282,0.06323675652740234,0.005118847561956141,0.026419146657888963,0.002644064822210303,0.8729738961816579,0.02516340992082594,0.1
206,200,199,0.08025984593230466,0.00648524876700738,0.019551591901828716,0.002746224128029221,0.0770916908394062,0.006439771397997687,0.02287043615875388,0.002232415074662186,0.12695558195905482,0.01258694969337408,0.02977281307964365,0.00267789210974112,1.189804630352757,0.02785144722756061,0.11843775606417062,0.011004295353512439,0.026196644508890515,0.002237537047998216,1.1453336422487894,0.025798518620186117,0.07
90,200,199,0.0327694625271762,0.0031767901939408535,0.023021399977779886,0.0023722676137017083,0.03180449184175986,0.0031400620832829334,0.024063915036101273,0.002031083147388058,0.03474669569769771,0.0037143145326604572,0.0253620559419081,0.0020967211277491803,1.0694644654574958,0.03534815136212044,0.03382519521569036,0.00354691621919832,0.024904405675551064,0.001914631212164588,1.0549597566815834,0.03445640900503166,0.03
325,200,199,0.15356268060785974,0.012620784768654941,0.031191981126281642,0.005949498648966978,0.16033572902351137,0.012582771273287538,0.026529419521207263,0.0034316836606771497,0.19823973086816962,0.02012852601273045,0.04614255395760854,0.004178514764797501,1.1544353621337204,0.028924108305644736,0.16002869247754953,0.012825241149688138,0.026768585861898814,0.003366771265544804,1.0065276949757012,0.02196222683895732,0.15
166,200,199,0.05651971600593213,0.004532852094545681,0.018035269841987108,0.00232222448553138,0.0531473369156467,0.0044843285834437994,0.022010574793951722,0.002012398912038655,0.07280286494384586,0.006716964604616654,0.023391974779927632,0.0022443382647191704,1.127151329425416,0.02796367939476807,0.07246390595955175,0.0067427768117421585,0.024101066232438923,0.0019755466195432655,1.1301871650856432,0.028243896406441316,0.05
48,200,199,0.023980366367840313,0.002578195068460371,0.024465773241677386,0.0020682244230152587,0.02355357351883234,0.0025648506073939863,0.024846612133360063,0.001793492626745493,0.03960983518167909,0.005604338840770811,0.02884671641160158,0.0016177266744335159,1.224067603663044,0.040747593114519476,0.029901284157688526,0.0038310780319021683,0.02645401499182641,0.0014893756964368867,1.096778571174456,0.037208881672354255,0.02
204,200,199,0.07640883420723345,0.00625747465548443,0.01906776039884953,0.004013304548980153,0.07206469503062214,0.0061234110971816955,0.023565581630823996,0.0025012809140523406,0.13247157080729566,0.01377837072342096,0.03340009600262533,0.0025216488048626865,1.2765021525289466,0.030423995420693517,0.1043726644989706,0.009554294173122202,0.027125767985618145,0.0022413612391611777,1.158361935956299,0.02665015166052276,0.07
135,200,199,0.04641567333540657,0.004569597854257198,0.02675541781628192,0.002985361715935381,0.047300113955237554,0.00456263922950086,0.025930830705514205,0.002413086891436293,0.04934599568169459,0.005388358403608844,0.029302344422571437,0.002649663500598965,1.0558600722829072,0.03345036661410339,0.04539070669095871,0.004448641415697223,0.025597816774577346,0.002368722144564607,0.9942950853067863,0.029357779331711464,0.05
134,200,199,0.05710622236370603,0.004804119863764035,0.018979119797764517,0.0026476480438120138,0.0535695141185494,0.00473899242527015,0.0226663554037366,0.0021131213944020812,0.060295064593714844,0.005071869778415148,0.022333381103840408,0.00242308773732392,1.0386746120431494,0.025594428365673827,0.060723562277146474,0.005205880501751282,0.02374369918226616,0.0020598497724786495,1.0511785665869362,0.0261087388882828,0.05
155,200,199,0.04538470882412747,0.004305501437312082,0.027938658970418768,0.0025821616854158035,0.04700013053144414,0.0043377982773820795,0.02646300699072221,0.0021253611542547887,0.05426619251207305,0.006108903397767606,0.032367156959712914,0.0022408280265521514,1.109195718322752,0.04215664860555457,0.04626523956443906,0.004559413689882344,0.027201622481376912,0.0019707992171819604,1.0044194509087208,0.03591020921253496,0.05
10,200,199,0.021805270373703188,0.0022824665534179472,0.025597872465252813,0.001996354700222228,0.02198733183899948,0.002296955964378072,0.025444045251591788,0.0017917509764437713,0.034026224900279775,0.004217553067178609,0.03004744656274415,0.0017406279311360986,1.2612656495951975,0.042608762021756674,0.030415991722414333,0.0035435272820201064,0.028335448830289628,0.00162321696587895,1.190743400838929,0.040332257996964715,0.02
112,200,199,0.026629626185078248,0.003167706493825655,0.02777215124365536,0.0022610161415702167,0.027408718566019397,0.0032078519806044495,0.026863321590299343,0.0020244336423398783,0.03191755188324967,0.004050243621164119,0.030418124238292692,0.00191775872851312,1.1055880767831214,0.036808778031594214,0.027687043838516123,0.0032034119442322564,0.027448377448408535,0.0018101057179675095,1.0143198737296992,0.032971732672496146,0.03
232,200,199,0.08307088524472303,0.006974805991048452,0.021563566261110424,0.003125286366761017,0.08113662833318507,0.006950884463240797,0.02349936535235634,0.00255537277149903,0.10209710142337038,0.009387051499552233,0.028235390910650207,0.002912233918354795,1.1248022547165983,0.02633964343585027,0.09359890546505983,0.00812803005513573,0.025017453467369638,0.002461055765933579,1.0799405479087187,0.024810224081110333,0.07
137,200,199,0.044766726331971804,0.004377611706492878,0.02639055276237592,0.0028780313883376013,0.045859506538831765,0.004389053538393008,0.025522861590444278,0.002351266407041374,0.035340582867239005,0.003171438652875183,0.020857960464121514,0.002983497562038707,0.8656734621879806,0.027425548293242175,0.03575314146827421,0.0033239032411242764,0.023920859118339362,0.002363373905932945,0.8892622845168102,0.028871203659022127,0.05
128,200,199,0.046437417495489866,0.004509019548223511,0.029114171351040642,0.0028249506657814123,0.04904601861853978,0.004578706363977315,0.026997471631331284,0.0023713535794383615,0.05121413958818237,0.0053241366262536186,0.03213538213903577,0.0025843956015063913,1.043321550936176,0.03450427201734485,0.04614154277628312,0.004259464617082098,0.027011499938803578,0.0022403529045220034,0.9610106602956854,0.029712016059329882,0.05
169,200,199,0.052813913437320885,0.004831021114072211,0.023156299024809403,0.003117170175162328,0.05120811631420301,0.004772895949794381,0.024607960187087226,0.002347108391824575,0.06479361333537653,0.00718054460106585,0.02922671175551482,0.0024334993089692065,1.1059169738808126,0.03354435073762674,0.05753462368197775,0.005859803180466725,0.02589984650686668,0.002148324347231726,1.04182119011154,0.030409875839126466,0.05
122,200,199,0.042433691927972896,0.004070966471286089,0.024676979733374217,0.0027896298412858293,0.04239053088535221,0.004087540136005492,0.02484316808118147,0.002281823190849139,0.030854099958162615,0.002532712303101956,0.019733295487029373,0.0026493580316290684,0.8370067230262594,0.024352638641979008,0.03220769008677298,0.002783107093702811,0.023194928984626568,0.0022544924675529984,0.8738287894124935,0.026190491288163753,0.05
