particle,track_length,n_disp,log_bf10,D_mean_median_um2_s,D_mean_lo_um2_s,D_mean_hi_um2_s,eps_median,eps_lo,eps_hi,psi_median_rad,psi_lo_rad,psi_hi_rad,D_par_median_um2_s,D_par_lo_um2_s,D_par_hi_um2_s,D_perp_median_um2_s,D_perp_lo_um2_s,D_perp_hi_um2_s,x_mean_um,y_mean_um
4109,8,7,0.16830110239530427,0.054401484685974506,0.007246188549665299,0.11552095758151461,0.24528762713141117,0.000055657177828424016,0.625249123141532,1.275471140411855,0.003942319789876089,2.391119787001376,0.06886913489640306,0.0068445922734914795,0.14845070750721803,0.036264384973264424,0.0014152808919248984,0.08502456549699976,21.04475223803795,34.43463594723837
4135,5,4,-0.01194303276647446,0.018524348950614687,2.3747663710890004e-8,0.05539197551263483,0.2017973689836084,2.704876335523079e-6,0.5346259693659883,1.3609401278669278,0.09251228517570514,2.861710316273934,0.022532132104473385,2.5357543315393258e-8,0.0689472980545447,0.013652547992976053,2.2137784106386746e-8,0.041182646495962635,15.726825143907439,31.8858219541169
4147,9,8,-0.010802506911701926,0.0024748927518866643,1.1663472868839845e-10,0.01740161211361925,0.20724851358302487,0.0002180524166729786,0.5495611576075137,1.6581423004176865,0.10193409540231678,2.894724602713376,0.0030578820013064563,1.2687417421554816e-10,0.021528126587022547,0.0017918927150378694,1.0639528316124874e-10,0.012557477837513114,49.77866146456267,28.767566299702953
4197,10,9,-0.021785974817941423,0.0166775010887093,1.1402361608434989e-9,0.06927243223488036,0.20622307087075112,0.0000459036252212357,0.5272848657350323,1.3402478621265108,0.1932144686879558,2.96901041193736,0.02015362883733838,1.3257781984715086e-9,0.08954821869670716,0.011923038574970356,9.113182718102175e-10,0.052594032864128754,17.49957282643208,31.20446051763982
4203,7,6,0.1866878023237497,0.14416733767439302,3.967386671485712e-8,0.34680541162544815,0.26818691233894026,0.00031417082896659297,0.6273254315571859,1.7344861203464517,0.3854626890687721,2.8418469619916733,0.18426123467637417,4.1727034763859954e-8,0.4618712914875614,0.08756539115986875,7.842641220979662e-9,0.25726913736694157,35.47435517149149,5.535637433892364
4236,6,5,0.0018287826178315925,0.004045300349412782,4.4930004042536185e-9,0.04273311857831108,0.20690863263597215,0.00004831348879079442,0.5539744726749185,1.5871596011557094,0.16752505103019658,2.951810307839438,0.005077077696204893,4.7967592229285185e-9,0.05237035183981806,0.002860795443428917,4.1892415855787185e-9,0.03229949522339446,23.676465363995025,22.597172570036435
4246,6,5,0.09826988122958724,0.018571254493706852,2.521719006600505e-9,0.06123253968495199,0.23544250814120388,0.0002558534852003369,0.5722547605900853,1.1228016851552534,0.00037842158701146715,2.898690971623074,0.023473328896258416,3.6684388823722222e-9,0.07764590398403938,0.011503498971615032,1.374999130828788e-9,0.04490333522760986,15.658637000060954,31.763537720323026
4270,6,5,-0.1081187383976463,0.05121436039240848,1.642152546904195e-6,0.12162288883872413,0.182703493078953,0.00030824932969352966,0.4650827369369652,1.638942470765941,0.2576268243568549,3.115755667989899,0.06112208668708352,1.8126577401424771e-6,0.1499311657553851,0.03978622760676705,1.4716473536659127e-6,0.09467494054390774,26.813073462395604,14.243931385025105
4294,9,8,0.04688311987513316,0.0020246053758252378,7.465473666931178e-10,0.012433571220321047,0.21542919738029226,0.0002491855072604807,0.559237868804684,1.8202234262974901,0.3585439602379704,3.089308038197552,0.0025619542224175115,9.635183427494663e-10,0.016245206727824958,0.0014382478365766787,5.295763906367693e-10,0.009116925549124757,20.109671838268643,40.88713627593823
4295,6,5,-0.054855636851034006,0.05099446963657002,4.925775531735177e-7,0.12046915160416877,0.19517177130013008,0.00003751403827938221,0.5006316796960291,1.8522631403123744,0.4239074834665742,3.1387490542981147,0.06217282762109974,6.598337674405257e-7,0.15301329580514808,0.039176933386786995,2.2574603114602421e-7,0.09175938664219195,5.651508068515198,38.3852199214878
4368,5,4,0.1288301844022488,0.09250457051084864,5.466281836682291e-7,0.22428431428082424,0.236928154916312,0.000031000200310552475,0.5918860488355494,1.8132678808944918,0.11356633539870885,3.0804832316201343,0.1176719051842188,7.511720209731451e-7,0.29243024948291885,0.06518701215043846,3.42084346363313e-7,0.16625298294606095,44.798665972370465,43.43938519128103
4390,6,5,0.1425646332064261,0.04769939216611622,0.000015982647424648805,0.1128310945160283,0.24380650363215622,0.0006783039816502503,0.6128129853787391,2.228800111100251,0.45243139704511653,3.1389386853870826,0.06020205517785675,0.000016244932642420858,0.14875377918624108,0.031981253292416,7.443037871432339e-6,0.08369005919927572,45.75094783601003,41.4312297253838
4417,8,7,0.2254733487406,0.04965953507069272,0.01996743173706146,0.09633305193813765,0.2581460132077976,0.0000827408143119444,0.6165981222930726,1.3512313164879233,0.043764474005345985,2.2773101675320704,0.06312918564721512,0.024146902867075132,0.12297121530843928,0.03504423059386445,0.0062017324688649796,0.07302938094116232,19.836319604919996,19.267661989802942
4419,6,5,0.13118616078201484,0.08166758401454687,0.01381835278068059,0.1895882773864781,0.23343455323162143,0.0003043904891224048,0.5814139516634741,1.5920626870046841,0.36179697212914347,2.742647871103237,0.10207143348672185,0.01984837251237898,0.2487356343010304,0.05713531377175809,3.7344305586046454e-6,0.13499285215662635,51.073727709613735,37.132448777246445
4438,10,9,-0.10420478254530963,0.05488192861508864,0.02262889713800629,0.09452579985291229,0.1769679593822744,0.00028157235065865083,0.4526457939407432,1.3479349611502984,0.0004521336233920166,2.5362754132434637,0.06521786691911075,0.027647375633187685,0.11982457529107716,0.04266923187016322,0.013424487071492568,0.07708208679716434,26.877765493111706,14.337952925089203
4519,6,5,0.1936321763194293,0.040230253286570324,0.00668397753786683,0.09162537908143364,0.25752259582487275,0.0007893334928335422,0.6185520343627464,1.4241094594206007,0.1575369667170573,2.572231794200586,0.05140272371988313,0.007312975488283532,0.1208235900084151,0.028139149508071816,0.001878802050578369,0.06754908814889989,25.45814006430936,35.65801589776499
4539,5,4,-0.0354277004541359,0.01628609010538856,2.3527110485776755e-8,0.07697458165959964,0.20554829537148384,0.00005583693542723483,0.502961293045221,1.6528613845701847,0.28967688232371247,3.0921947354927397,0.019953522662229495,2.5600219974539425e-8,0.0949429554468048,0.011587161607452767,2.1454000997014085e-8,0.060550636209871694,37.32110799951188,36.058350782896284
4542,10,9,-0.24196137524473826,0.10596068513966413,0.035741473786805956,0.19983225115689945,0.15653945180831452,0.00016870488317009775,0.405835561465665,1.5495715985321676,0.12031210834628059,2.9721203510634386,0.12418113941446479,0.04314152176155486,0.24842462265442244,0.08586458251984078,0.025607134113679483,0.1644833060316935,40.99395454788054,47.73636624855459
4564,6,5,-0.028401884926733345,0.11191220227663709,0.021884418576197714,0.24652234875177265,0.1948665236671088,0.000043603070177266005,0.5071587850214905,1.200800715164838,0.05104905473676758,2.9729417397913873,0.13585243761780208,0.023711005177087387,0.3102822081127634,0.08325880003799659,0.009255023453701295,0.18772285224989732,24.378174871472286,17.769584265959868
4649,8,7,-0.004458735499088817,0.0019191291898350315,8.664081293742228e-11,0.02670827021467094,0.21102618153202796,0.0004277699030903235,0.5266412509205093,1.6288654061658305,0.11993754021473597,2.918577821779682,0.002341213869868129,1.2376115527381555e-10,0.03295484216441887,0.0013516429660923117,4.9520470601029026e-11,0.01976429953195537,11.58638471863334,33.83402003530285
4679,9,8,-0.0005197349985763822,0.0014379246081476786,6.083297424286008e-10,0.017102940116193115,0.20788284489971032,3.178845136894563e-7,0.5373274215778446,1.6216918808245855,0.26069819573151337,3.036097395782754,0.0017807719283185908,9.637379156666597e-10,0.021369106893315483,0.001012578535602198,2.5292156919054194e-10,0.012549820822522938,25.507945777836866,35.63249217600726
4680,9,8,-0.03900467733808455,0.007260005711877647,9.521853387014211e-9,0.060669530933999426,0.2009300774487735,0.000368792148955226,0.5054679623630279,1.5825704336323543,0.06528389035976957,2.860087506323277,0.00897185717764366,1.129437925648627e-8,0.07327202469031176,0.005158017544133427,7.749327517542152e-9,0.047857016288435056,37.33108698856274,36.098215086336566
4682,9,8,-0.07108070159743463,0.04273213668009729,0.014112222839239841,0.08108622589869577,0.1869869141108425,0.000014892036662516385,0.4966433706285236,2.072246250239803,0.3963446406224941,3.140413434934402,0.05143869546873693,0.016935684084328623,0.0985794996707681,0.033247701918061444,0.006443799769233209,0.06467259974549257,39.067564648749325,29.616939019911545
4687,9,8,-0.21510446838052744,0.04119808206922886,0.016315482553171577,0.07761641074258026,0.16625015212948774,0.000050598885028896285,0.4249669180820068,1.5345654368609607,0.05437389873782759,2.9342808438609627,0.04915361778629743,0.016209468372043418,0.09491574972383764,0.032996233321425913,0.012242118923873673,0.06298363423331203,0.6527466552438538,7.679276221014778
4689,5,4,0.023470690336147015,0.028231365068083603,8.187537736172923e-11,0.08619265916862669,0.21236816545800477,0.00007089578667748192,0.5355557612546721,1.217674922003091,0.00021189350092071832,2.773625958765615,0.03452371041245987,9.008208986551814e-11,0.10953620241647084,0.019018928208669503,7.366866485794031e-11,0.06497315039492835,37.79681258809891,28.895234269181838
4696,6,5,-0.11758495613953812,0.10200203553161215,0.01552150570719489,0.23694601875637403,0.18000346272612605,0.00037910227114358017,0.4639945297943827,1.7530629232918953,0.2750015198024397,3.130792775961847,0.12235697041640867,0.000014383990312798912,0.2774157824528141,0.07773524049195872,0.000010309088808422739,0.17572309375404097,25.975516201422952,32.06959692252642
4697,8,7,-0.04307372032014811,0.008034437588459991,5.530606995794404e-9,0.0344429320869904,0.18909623371359088,0.00042319731342605203,0.522097050648655,1.5545336808943282,0.04539024121970001,2.87288118231452,0.009702135173600836,6.336066999287734e-9,0.04192184165936973,0.005856377605887515,4.725146992301074e-9,0.026836962551982695,21.668234989134497,33.25970621201223
4715,8,7,0.3311403024998256,0.042085826308305554,0.008710536891776598,0.08465593744659634,0.3072842028808338,0.00020826175177540566,0.6766378686833651,2.1132657048311776,0.8649999190269518,3.1414634239347525,0.05537782056540683,0.010590748464266162,0.11273018431118041,0.02615813127365193,0.003013553105467545,0.06110585108967732,24.644164066077796,18.074905745492693
4748,6,5,0.13468123199539406,0.07944191891381086,4.082075001044374e-8,0.19223863353490633,0.23254181212978353,0.00035459478803321205,0.5903479209044888,1.9345555569801098,0.5927561995984225,3.105798774774507,0.10036157401269771,5.732507220885618e-8,0.24907439075925508,0.05181328393869246,2.4316427812031314e-8,0.14411098570445338,26.685741095791375,44.73758885394548
