track_length,true_eps,fitted_eps_median
5,0.2,0.20663981602978346
5,0.2,0.19627032307583053
5,0.2,0.24160610050380182
5,0.2,0.19154098106850578
5,0.2,0.20082057554053284
5,0.2,0.2100052707572277
5,0.2,0.18832944161533854
5,0.2,0.19755820022868448
5,0.2,0.21350765627146293
5,0.2,0.2163797977095987
5,0.2,0.21548983040797925
5,0.2,0.1969849245501892
5,0.2,0.24935876938674262
5,0.2,0.18325764833417746
5,0.2,0.20526402542358263
5,0.2,0.19812570777265875
5,0.2,0.21508819251647415
5,0.2,0.23972299654815354
5,0.2,0.21836430643602084
5,0.2,0.17745589368292694
5,0.2,0.1968386296724672
5,0.2,0.22134787166401299
5,0.2,0.2069886807658015
5,0.2,0.2193344728298345
5,0.2,0.18915640212052193
5,0.2,0.2273047692419341
5,0.2,0.1938554134760817
5,0.2,0.19884176827889605
5,0.2,0.19597148420360205
5,0.2,0.19314268920033398
5,0.2,0.20945176301121285
5,0.2,0.22116709080274655
5,0.2,0.2345002946274337
5,0.2,0.19975435383875295
5,0.2,0.20561999314423168
5,0.2,0.1844810639676271
5,0.2,0.1798378117124917
5,0.2,0.20844067247647474
5,0.2,0.20867233838654492
5,0.2,0.20439727027259827
5,0.2,0.22019147083353688
5,0.2,0.20958063906496505
5,0.2,0.22945851918686577
5,0.2,0.21366059260355014
5,0.2,0.19425882071142736
5,0.2,0.22045670690917948
5,0.2,0.2051577318648088
5,0.2,0.19976780378417303
5,0.2,0.2152336501942579
5,0.2,0.1946478848528551
5,0.2,0.2120899511639987
5,0.2,0.21648102554027465
5,0.2,0.20852965318297145
5,0.2,0.18887128239444714
5,0.2,0.18556511782860757
5,0.2,0.19890515725385566
5,0.2,0.20761947904468445
5,0.2,0.20645885471508935
5,0.2,0.2385840493138999
5,0.2,0.2001693357483855
5,0.4,0.1986811897040972
5,0.4,0.20519527730561188
5,0.4,0.21142796006622935
5,0.4,0.19412308232417352
5,0.4,0.19022229553025466
5,0.4,0.1819505581798288
5,0.4,0.19934536661203653
5,0.4,0.22210886705434446
5,0.4,0.2298598916225303
5,0.4,0.20380507429206113
5,0.4,0.19899058086972815
5,0.4,0.22556239417093604
5,0.4,0.1993333806418338
5,0.4,0.21515392140832923
5,0.4,0.2333674691705941
5,0.4,0.1915585144302823
5,0.4,0.2145975271713562
5,0.4,0.22348460394780678
5,0.4,0.20958267545902792
5,0.4,0.19202715155257558
5,0.4,0.20218774797893904
5,0.4,0.21462257720085898
5,0.4,0.20652861107181064
5,0.4,0.2221304377448425
5,0.4,0.2161082227148795
5,0.4,0.1977011019117568
5,0.4,0.2041458570370112
