track_id,t,x,y
449,13,277.3753356933594,671.4835815429688
449,14,276.77008056640625,671.3853149414062
449,15,277.7234802246094,671.4639892578125
449,16,277.230712890625,671.998046875
449,17,277.5232238769531,671.7462158203125
449,18,277.5475769042969,671.79736328125
449,19,277.48284912109375,671.3784790039062
449,20,277.0433044433594,671.4562377929688
449,21,277.4177551269531,671.07275390625
449,23,277.4342346191406,671.46337890625
449,24,277.40130615234375,671.5353393554688
449,25,277.5231628417969,671.3642578125
449,27,276.99658203125,671.2327270507812
449,28,277.10162353515625,671.5465698242188
449,29,277.47540283203125,671.1513671875
449,30,277.64215087890625,671.9771118164062
450,10,878.0234985351562,781.3447875976562
450,11,877.8609008789062,781.2679443359375
451,35,69.58930206298828,94.4356689453125
451,36,69.87371063232422,94.1860580444336
452,13,666.5158081054688,393.5438232421875
452,14,666.4539184570312,393.6383972167969
452,15,666.6417846679688,393.4063415527344
452,16,666.4716186523438,393.60675048828125
452,17,666.5724487304688,393.4003601074219
452,18,666.4041748046875,393.3922424316406
452,19,666.3115234375,393.41851806640625
452,20,666.3411254882812,393.71282958984375
452,21,666.51123046875,393.45123291015625
452,22,666.2183837890625,393.8076477050781
452,23,666.2890625,393.4420166015625
452,24,666.3839111328125,393.43682861328125
452,25,666.3189697265625,393.4071960449219
452,26,666.3949584960938,393.46331787109375
452,27,666.6205444335938,393.6363220214844
452,28,666.6226806640625,393.607666015625
452,29,666.5834350585938,393.53997802734375
452,30,666.4081420898438,393.57415771484375
452,31,666.5361328125,393.43841552734375
452,32,666.551025390625,393.5496826171875
452,33,666.54736328125,393.67572021484375
452,35,666.3887329101562,393.66973876953125
453,31,612.1307373046875,508.10302734375
453,32,612.0426025390625,508.62750244140625
453,33,611.7944946289062,508.370361328125
453,34,611.696044921875,508.3251647949219
453,35,612.0568237304688,507.99822998046875
453,36,611.9603881835938,508.3287353515625
453,37,611.994384765625,508.56829833984375
453,38,611.8059692382812,508.4815673828125
453,39,611.5554809570312,508.6576232910156
453,40,611.9437866210938,508.2793273925781
453,41,612.125244140625,508.5801696777344
453,42,611.2188720703125,508.463623046875
453,43,611.4556884765625,508.68988037109375
453,44,611.943603515625,508.8475341796875
453,45,611.9063720703125,508.4558410644531
453,46,611.7794189453125,508.24615478515625
453,47,611.6824340820312,508.734619140625
453,48,612.5485229492188,508.4637451171875
454,21,533.8975830078125,164.09722900390625
454,22,534.2797241210938,163.9487762451172
455,36,522.8410034179688,653.5626831054688
455,37,522.5181274414062,653.963134765625
456,11,492.5696105957031,578.4456176757812
456,12,492.46734619140625,578.5926513671875
456,13,493.02471923828125,578.8201293945312
456,15,493.5721435546875,577.9812622070312
456,16,493.5584716796875,578.1787109375
456,17,492.6275939941406,578.2155151367188
456,18,492.6775817871094,578.6193237304688
456,19,493.0704650878906,578.3211669921875
456,20,492.88116455078125,578.5550537109375
456,21,493.1598205566406,578.9451904296875
457,47,488.5962829589844,955.9299926757812
457,48,488.55462646484375,956.4951171875
458,16,298.2976379394531,753.5802001953125
458,17,298.2377014160156,753.887451171875
458,18,298.5728759765625,753.3234252929688
458,19,299.1749572753906,752.6199951171875
459,20,584.6491088867188,1084.5516357421875
459,21,584.4697265625,1084.84619140625
460,13,420.40826416015625,675.0369262695312
460,14,420.28985595703125,675.2632446289062
460,15,420.8668212890625,675.6786499023438
460,16,419.8503723144531,674.8932495117188
461,42,772.7809448242188,476.0806884765625
461,43,772.9268798828125,476.5994873046875
462,20,129.5252227783203,13.345836639404297
462,21,129.80165100097656,13.14757251739502
462,23,129.29312133789062,13.509227752685547
462,24,130.1306915283203,12.65185260772705
463,28,840.8551025390625,390.3270568847656
463,29,840.73974609375,390.8475646972656
463,31,840.4625854492188,390.50823974609375
463,32,840.0230102539062,390.07379150390625
463,33,839.9461669921875,391.1160583496094
463,35,840.9381103515625,391.0172424316406
463,36,841.0045166015625,390.9164123535156
464,33,428.4458312988281,535.1471557617188
464,34,428.0588073730469,535.4105834960938
465,33,518.6682739257812,904.5916137695312
465,34,518.858154296875,904.9952392578125
465,36,518.65087890625,905.6868896484375
465,37,519.0958251953125,905.078125
466,19,40.63052749633789,55.97016906738281
466,20,40.898311614990234,55.802345275878906
466,22,41.05147933959961,55.387027740478516
467,36,369.8733825683594,566.5116577148438
467,37,369.559814453125,566.298095703125
468,40,518.87841796875,905.4370727539062
468,41,519.1492919921875,904.961181640625
469,30,774.5571899414062,887.8505859375
469,31,774.9880981445312,888.0189208984375
469,33,774.7500610351562,887.9186401367188
469,35,775.0222778320312,887.9725952148438
469,36,774.7720947265625,888.245849609375
469,37,774.62841796875,888.299560546875
469,38,774.2099609375,888.3781127929688
469,39,774.5263671875,888.0824584960938
469,41,774.663818359375,888.8590087890625
469,42,774.4682006835938,889.02783203125
470,13,747.6956176757812,481.81884765625
470,14,747.6259155273438,482.0100402832031
470,15,747.604736328125,482.13214111328125
470,16,747.5104370117188,482.3777770996094
470,17,747.451171875,482.26226806640625
470,19,747.0928955078125,482.0941162109375
470,20,747.3060913085938,481.7901916503906
470,21,747.3026123046875,482.22882080078125
470,22,747.0928344726562,482.20556640625
470,23,747.4998779296875,481.973876953125
470,25,747.3446655273438,482.24285888671875
471,31,475.25921630859375,695.2474365234375
471,32,474.86749267578125,695.3956909179688
472,20,95.77845001220703,434.3334045410156
472,21,95.99095916748047,434.1506042480469
473,26,766.9114379882812,815.3792114257812
473,27,767.2238159179688,815.053466796875
473,28,766.9266967773438,814.4287109375
473,29,766.6936645507812,813.7317504882812
473,30,766.84423828125,813.2097778320312
473,31,767.4249877929688,813.2949829101562
473,32,767.6902465820312,814.4749755859375
474,35,404.4140319824219,767.459716796875
474,36,404.8103942871094,767.109375
474,37,404.6893615722656,766.7628784179688
474,38,404.9947509765625,767.3964233398438
474,40,404.94287109375,767.4505615234375
474,41,404.4869689941406,767.2347412109375
474,42,404.0812072753906,766.8538208007812
475,40,530.8500366210938,17.56617546081543
475,41,530.4468383789062,17.444643020629883
475,42,530.7066040039062,17.516569137573242
475,43,530.8251342773438,17.41518783569336
475,44,530.3588256835938,17.076126098632812
475,45,530.5364379882812,17.45538330078125
475,46,530.6874389648438,17.65349578857422
475,47,530.8616943359375,17.40456771850586
475,48,530.416748046875,17.568336486816406
476,46,363.0199279785156,810.7278442382812
476,47,363.56304931640625,810.75048828125
476,48,363.40899658203125,810.1337890625
477,39,979.7008666992188,1092.3914794921875
477,40,979.2776489257812,1092.763671875
478,16,469.91607666015625,842.6265869140625
478,17,469.73455810546875,842.6358032226562
478,18,469.8223876953125,842.3089599609375
478,19,469.8082275390625,842.4082641601562
478,21,469.37371826171875,842.431640625
478,22,469.5032958984375,842.7529296875
478,23,469.61529541015625,842.6060791015625
478,25,469.5537109375,842.3128662109375
479,13,797.5965576171875,546.5238037109375
479,14,797.5304565429688,546.70849609375
479,15,797.4039916992188,546.4351806640625
479,16,797.8185424804688,546.5933837890625
479,18,797.568359375,546.51416015625
479,19,797.8218994140625,546.2093505859375
479,20,797.6621704101562,546.8182373046875
479,22,797.7313842773438,546.899658203125
479,24,798.525146484375,545.860595703125
479,25,798.6845703125,546.0548706054688
479,26,798.6344604492188,546.3016967773438
479,27,798.644775390625,546.3302612304688
479,29,797.2879028320312,546.5787963867188
479,30,796.6903076171875,546.186279296875
479,32,797.5481567382812,546.6985473632812
479,33,796.5808715820312,546.1638793945312
480,39,675.1884155273438,644.18212890625
480,40,674.719482421875,644.2606201171875
481,40,85.72940063476562,314.91094970703125
481,41,85.40609741210938,315.0837707519531
481,42,86.10919189453125,314.91741943359375
481,43,85.9094009399414,314.37335205078125
481,44,86.05551147460938,314.3619384765625
481,45,85.8739242553711,314.7923583984375
481,46,85.68798065185547,314.7846374511719
481,47,86.01565551757812,314.7311096191406
482,13,558.6553344726562,478.771484375
482,14,558.729736328125,478.9879150390625
482,15,558.6383666992188,478.93865966796875
482,16,558.3963623046875,478.75164794921875
482,17,558.769775390625,478.68359375
482,18,558.2601318359375,478.3609924316406
482,19,558.6541748046875,478.8837585449219
482,20,558.7205810546875,478.8157653808594
482,22,558.4766845703125,478.7382507324219
482,23,558.37158203125,478.43426513671875
482,25,558.2429809570312,478.402099609375
482,26,558.5673828125,478.6286926269531
482,27,558.3084716796875,478.8901062011719
482,28,558.25341796875,478.33502197265625
482,29,558.278076171875,477.8512268066406
482,30,558.3314208984375,478.5806884765625
482,32,558.497802734375,478.5619812011719
482,34,558.3748168945312,478.91796875
482,35,558.2679443359375,479.31304931640625
482,36,558.599609375,478.9361572265625
482,37,558.6415405273438,478.7106628417969
482,38,558.7855834960938,479.2508239746094
482,39,559.28466796875,479.4388427734375
482,40,558.64599609375,478.7091979980469
482,41,558.394775390625,478.5652770996094
482,42,558.7460327148438,478.6208801269531
482,43,558.6124267578125,478.5399169921875
482,44,558.985107421875,478.9307861328125
482,45,558.8181762695312,479.0394287109375
482,46,558.6651611328125,479.2645568847656
482,47,558.5118408203125,478.8130798339844
482,48,558.6434326171875,478.8689880371094
483,19,531.9297485351562,872.00927734375
483,20,532.170654296875,872.2166748046875
483,21,532.7523193359375,872.1596069335938
484,42,550.3109741210938,412.01678466796875
484,43,550.546142578125,412.465087890625
484,44,550.4954223632812,411.9155578613281
484,46,550.2208251953125,411.6987609863281
484,48,551.19775390625,411.9227294921875
485,11,394.67864990234375,644.2901000976562
485,12,394.56787109375,644.3679809570312
485,13,394.6216735839844,644.5556030273438
485,14,395.0733947753906,644.5011596679688
485,15,395.1097106933594,644.4549560546875
485,16,395.2264404296875,644.1915893554688
485,17,394.8322448730469,644.14990234375
485,18,394.9488220214844,644.355712890625
485,19,394.7129211425781,644.3744506835938
485,20,394.6166076660156,644.6005859375
485,21,395.1726989746094,644.3632202148438
485,22,395.12640380859375,644.41455078125
485,23,395.0261535644531,644.4368286132812
485,24,395.2432861328125,644.4741821289062
485,25,395.32666015625,644.318115234375
485,26,395.0560302734375,644.5768432617188
485,27,395.20758056640625,644.3331298828125
485,29,395.4750671386719,644.2698974609375
485,30,395.3204650878906,644.2817993164062
485,32,395.82501220703125,644.162841796875
485,33,396.2090759277344,643.9176025390625
485,34,396.01165771484375,644.1882934570312
485,35,395.9049377441406,643.9181518554688
486,32,685.1318969726562,637.3192138671875
486,33,685.1763916015625,637.8181762695312
487,17,492.462890625,476.5443420410156
487,18,492.7558898925781,476.6676940917969
488,30,784.7420654296875,1474.98974609375
488,31,784.9904174804688,1474.697509765625
489,16,805.0554809570312,591.1387939453125
489,17,804.8333129882812,591.2234497070312
489,18,804.9600830078125,590.82080078125
489,19,804.987548828125,591.2763061523438
489,20,804.9036865234375,590.9569091796875
490,16,481.68951416015625,890.6290893554688
490,17,481.69708251953125,890.9826049804688
490,18,481.60772705078125,890.8998413085938
490,19,481.48895263671875,891.2281494140625
491,11,373.5024108886719,521.077880859375
491,12,373.37066650390625,521.1595458984375
491,13,373.02471923828125,521.3681030273438
491,14,372.9452819824219,521.1456909179688
491,15,372.66717529296875,521.3090209960938
491,16,373.51092529296875,521.298828125
491,17,373.8207702636719,521.1272583007812
491,18,373.55938720703125,521.0308837890625
492,44,1032.527587890625,966.561279296875
492,46,1032.6781005859375,966.3951416015625
493,20,411.7928466796875,807.0244750976562
493,21,411.5185546875,807.1783447265625
493,23,412.7701110839844,807.7266235351562
493,25,412.0555725097656,806.6257934570312
494,10,428.16754150390625,661.09375
494,11,428.0575866699219,661.1936645507812
494,12,428.0484313964844,661.0733642578125
494,13,427.9888610839844,661.0928344726562
494,14,427.9304504394531,661.0931396484375
494,15,427.9278564453125,661.13916015625
494,16,428.1180419921875,661.0582275390625
494,17,428.027099609375,660.876708984375
494,18,428.179443359375,660.9580078125
494,19,428.0979919433594,660.8734130859375
494,20,428.2541198730469,661.0971069335938
494,21,428.2554626464844,660.97216796875
494,22,427.995361328125,661.0184326171875
494,23,427.9096984863281,661.0562133789062
494,24,428.0137939453125,661.1178588867188
494,25,428.1214599609375,660.869384765625
494,26,428.0269470214844,660.968017578125
494,27,428.1243896484375,660.8236083984375
494,28,428.2462463378906,661.0873413085938
494,29,428.2950439453125,661.0732421875
494,30,428.15533447265625,661.1685791015625
494,31,428.2452697753906,660.9248657226562
494,32,428.0273742675781,660.8561401367188
494,33,428.2019958496094,660.7298583984375
494,34,428.0494384765625,661.1096801757812
494,35,428.3638000488281,661.19189453125
494,36,428.5351257324219,661.359130859375
494,37,428.5912780761719,661.5220336914062
494,38,428.3369140625,661.7230834960938
494,39,428.42572021484375,661.55859375
494,40,428.35858154296875,661.4725341796875
494,41,428.4756164550781,661.468994140625
494,42,428.52227783203125,661.4634399414062
494,43,428.51861572265625,661.478759765625
494,44,428.3175048828125,661.5960083007812
494,45,428.5668640136719,661.826416015625
494,46,428.5534973144531,661.9757690429688
494,47,428.3053894042969,661.8812255859375
494,48,428.71807861328125,662.1990966796875
495,17,341.106201171875,100.13043212890625
495,18,340.8625183105469,100.18513488769531
495,19,340.8959655761719,100.02471160888672
495,20,341.0261535644531,99.88278198242188
496,46,432.7252502441406,104.96198272705078
496,47,432.52655029296875,104.55860137939453
496,48,431.7552795410156,105.269775390625
497,45,472.03411865234375,699.434814453125
497,46,472.2426452636719,699.9017944335938
497,48,472.2510986328125,699.1351928710938
498,36,889.701416015625,591.3159790039062
498,37,889.2385864257812,591.3751831054688
498,38,889.0453491210938,592.1038208007812
498,39,889.023681640625,591.9930419921875
498,40,889.5074462890625,591.9649047851562
498,41,889.999267578125,592.1220703125
498,42,890.0706176757812,592.3404541015625
498,43,889.4713745117188,592.402587890625
498,44,890.3568115234375,591.9345703125
498,45,890.33544921875,592.791015625
498,46,890.186767578125,592.56884765625
498,47,889.9580078125,592.4287109375
498,48,889.752197265625,592.393310546875
499,37,384.2587890625,716.56787109375
499,38,384.51837158203125,716.1251220703125
499,39,384.7841796875,715.8573608398438
499,40,384.2547912597656,716.70166015625
499,41,384.0038757324219,717.27392578125
499,43,384.2714538574219,716.950439453125
500,18,553.4080200195312,1200.3704833984375
500,19,553.7997436523438,1200.31396484375
501,25,351.63897705078125,514.369140625
501,26,351.4122619628906,514.1359252929688
501,27,351.2568359375,514.7548828125
501,29,351.3103942871094,514.748779296875
501,30,351.22540283203125,514.6566162109375
501,31,351.3633728027344,514.1920776367188
501,32,350.9541931152344,514.5498046875
501,33,350.8639221191406,514.7604370117188
501,34,350.609375,514.44970703125
501,35,350.6649169921875,514.85546875
501,36,351.82269287109375,514.8243408203125
502,47,457.9745178222656,888.9750366210938
502,48,457.49615478515625,889.0045776367188
503,32,979.3733520507812,822.5615844726562
503,33,979.1646118164062,822.2191162109375
504,46,701.1975708007812,267.40545654296875
504,47,701.2578735351562,266.81658935546875
505,17,11.316713333129883,154.292724609375
505,18,11.129189491271973,154.24734497070312
506,15,338.8507995605469,634.8599243164062
506,16,339.0631103515625,634.6795043945312
506,17,339.0534362792969,635.408203125
506,18,338.7710266113281,634.905517578125
506,19,339.1604309082031,634.6275634765625
506,20,339.2615661621094,634.2649536132812
506,21,339.42340087890625,634.0835571289062
507,33,229.19569396972656,9.719964027404785
507,34,229.05130004882812,9.355531692504883
507,36,229.0813446044922,9.765118598937988
508,35,908.1204223632812,732.4419555664062
508,36,908.6964111328125,732.4170532226562
509,14,229.19796752929688,9.751253128051758
509,15,229.3068084716797,9.942092895507812
509,16,229.3724365234375,9.636575698852539
509,17,229.2529296875,9.7017240524292
509,18,229.16026306152344,9.950481414794922
510,19,835.9976196289062,1483.8553466796875
510,20,836.0209350585938,1483.6104736328125
510,21,835.9193725585938,1483.8807373046875
510,22,836.4141235351562,1482.85888671875
510,23,836.2167358398438,1481.8125
511,23,644.3676147460938,502.6917419433594
511,24,644.6397094726562,502.9881286621094
512,25,898.6764526367188,885.5302734375
512,26,899.1376342773438,885.253173828125
512,27,899.4487915039062,885.1148071289062
513,29,863.4078979492188,1028.5020751953125
513,30,863.0244140625,1028.8099365234375
513,31,864.2449340820312,1028.2171630859375
513,33,864.53564453125,1028.896240234375
514,16,750.4370727539062,507.6282043457031
514,17,750.2066040039062,507.587890625
515,12,583.5110473632812,939.9583129882812
515,13,583.5730590820312,940.1945190429688
515,14,583.4441528320312,940.2898559570312
515,15,583.4964599609375,940.258056640625
515,16,583.0869750976562,940.0882568359375
515,17,583.19287109375,939.8326416015625
515,18,583.4815673828125,940.02099609375
515,19,583.5604858398438,940.2333984375
515,20,583.5689086914062,940.3157348632812
515,21,583.5957641601562,940.1940307617188
515,22,583.5698852539062,940.6953735351562
515,24,583.164794921875,940.4043579101562
515,26,583.4428100585938,940.1281127929688
515,28,583.4805908203125,940.2376708984375
515,29,583.3847045898438,940.2789306640625
515,30,583.1608276367188,940.3693237304688
515,31,583.5267333984375,940.2288818359375
515,32,583.6205444335938,940.7019653320312
515,33,583.7042846679688,940.28564453125
515,34,583.6544189453125,940.1638793945312
515,35,583.8170166015625,940.4866943359375
515,36,583.698486328125,940.8032836914062
515,38,583.72900390625,940.5770263671875
516,21,852.614990234375,1539.935302734375
516,22,852.9541625976562,1539.8236083984375
516,23,851.7498168945312,1539.78369140625
517,28,228.391845703125,642.3807983398438
517,29,228.62989807128906,642.6929321289062
517,31,227.9891815185547,641.213623046875
518,13,427.74884033203125,90.18148803710938
518,14,427.9784240722656,90.12802124023438
518,15,428.9361267089844,90.8111343383789
518,16,429.90155029296875,91.13619232177734
518,17,430.4459533691406,91.48035430908203
519,31,1010.3895874023438,829.5423583984375
519,32,1010.7460327148438,829.8466796875
519,33,1010.68505859375,829.2713623046875
519,34,1010.976806640625,830.04150390625
520,33,547.7117919921875,950.7549438476562
520,34,547.3673706054688,951.1364135742188
520,36,547.1838989257812,951.399169921875
520,38,547.501953125,950.9033203125
521,13,771.9191284179688,268.9765930175781
521,14,772.0006713867188,269.1006164550781
521,15,772.2313232421875,268.93975830078125
522,25,441.544921875,180.37184143066406
522,26,441.2825927734375,180.17408752441406
523,11,231.3954315185547,259.2636413574219
523,12,231.29449462890625,259.2245788574219
523,13,231.73046875,258.8414306640625
523,14,232.2684326171875,259.08782958984375
523,15,232.1933135986328,258.5242614746094
523,16,232.00970458984375,258.8269958496094
523,17,231.76483154296875,258.97808837890625
523,18,231.86573791503906,259.0718078613281
523,19,231.57666015625,259.24932861328125
523,20,231.37228393554688,259.14813232421875
523,21,231.6408233642578,258.95806884765625
523,22,232.0712432861328,258.5503234863281
523,23,232.11952209472656,258.6966857910156
523,24,232.36141967773438,258.37237548828125
523,25,231.84860229492188,258.5587463378906
523,27,231.88746643066406,258.7834777832031
523,28,231.8839569091797,259.07891845703125
524,39,253.1795196533203,223.1228790283203
524,40,253.20864868164062,222.67822265625
525,25,164.96368408203125,116.90167999267578
525,26,165.44732666015625,116.88314819335938
526,33,349.87066650390625,392.6927185058594
526,34,350.2384948730469,392.9446105957031
527,31,24.250173568725586,259.3422546386719
527,32,24.673646926879883,259.1007995605469
527,33,24.53754997253418,259.1116943359375
528,26,214.67312622070312,60.377777099609375
528,27,214.31045532226562,60.432334899902344
529,11,442.4239196777344,538.0028076171875
529,12,442.6080322265625,538.13720703125
529,14,442.9085693359375,537.6151123046875
529,16,442.9314880371094,537.8756103515625
529,17,443.2894592285156,538.041259765625
529,18,442.6213073730469,537.6680908203125
529,19,442.3453674316406,537.72998046875
529,20,442.322998046875,538.04541015625
529,21,443.1809997558594,537.98193359375
530,45,750.2943725585938,703.3226928710938
530,46,750.5475463867188,703.8175048828125
531,46,395.2030944824219,644.2425537109375
531,47,394.7308349609375,644.2726440429688
531,48,394.83319091796875,644.2933349609375
532,13,439.8193054199219,563.03515625
532,14,440.0318603515625,563.2142944335938
532,15,439.9134521484375,562.8668823242188
532,16,439.8308410644531,562.3802490234375
532,17,440.0230407714844,562.0896606445312
532,18,439.75115966796875,562.3814697265625
532,19,439.4729309082031,562.621826171875
532,20,439.778076171875,562.9788208007812
532,21,439.8600158691406,562.817626953125
532,23,439.5462646484375,562.270751953125
532,24,439.5799255371094,562.833740234375
533,39,473.9332580566406,754.383544921875
533,40,473.4491882324219,754.59130859375
534,35,417.44622802734375,636.9224853515625
534,36,417.9862976074219,636.9160766601562
534,37,418.5143737792969,636.6192626953125
534,38,417.735107421875,635.8325805664062
534,39,417.9605407714844,635.904052734375
534,40,417.6656188964844,636.0510864257812
534,42,417.94921875,636.2364501953125
534,44,417.9013366699219,636.47119140625
534,45,417.6581726074219,636.3973388671875
534,46,417.12384033203125,636.4998168945312
534,47,417.3768005371094,635.9972534179688
534,48,417.29022216796875,635.8823852539062
535,14,420.9223937988281,459.6268310546875
535,15,421.16717529296875,459.7969970703125
536,12,515.6925659179688,838.1217041015625
536,13,515.5253295898438,838.37255859375
536,14,515.726318359375,837.7544555664062
536,15,515.7063598632812,838.1284790039062
536,16,515.6060791015625,837.9149169921875
536,17,515.458251953125,838.1594848632812
536,19,516.0267333984375,838.214599609375
537,13,453.3113098144531,528.6741943359375
537,14,453.2357482910156,528.4403076171875
538,17,828.5621948242188,400.97943115234375
538,18,828.2909545898438,401.0115966796875
539,17,498.5232849121094,960.1746215820312
539,18,498.3129577636719,960.0660400390625
540,45,145.91221618652344,8.547213554382324
540,46,146.3215789794922,8.690256118774414
540,47,145.9901885986328,8.330944061279297
541,41,378.722412109375,284.0949401855469
541,42,379.2657470703125,284.1225891113281
541,43,379.28424072265625,284.32269287109375
542,11,485.5326843261719,364.37744140625
542,12,485.3846130371094,364.33453369140625
542,14,485.17236328125,364.3800964355469
543,14,566.1279907226562,1130.279541015625
543,15,566.324951171875,1130.4727783203125
544,34,855.1871337890625,919.1314697265625
544,35,855.399169921875,918.6478271484375
544,37,855.8999633789062,919.71484375
544,39,856.00146484375,919.7092895507812
545,13,675.6533813476562,330.96942138671875
545,14,675.8727416992188,331.0299072265625
546,12,803.8172607421875,762.2035522460938
546,13,803.8131713867188,762.0836181640625
547,9,572.3527221679688,367.23504638671875
547,10,572.2655639648438,367.33001708984375
547,12,572.3627319335938,365.9908142089844
547,13,571.9127807617188,366.9792785644531
547,15,572.9876098632812,367.3448791503906
548,10,150.02584838867188,521.7576293945312
548,11,149.966796875,521.6943969726562
549,24,733.640869140625,440.2896423339844
549,25,733.3406372070312,440.09893798828125
549,26,733.178466796875,440.4002990722656
550,10,881.0328979492188,1171.204345703125
550,11,880.9950561523438,1171.1221923828125
550,12,880.9743041992188,1171.9234619140625
551,13,599.391845703125,450.7302551269531
551,14,599.6992797851562,450.758544921875
551,16,599.5578002929688,450.6228942871094
551,17,599.6751098632812,450.9341735839844
551,18,599.351318359375,450.8851318359375
551,19,599.2169189453125,450.8628234863281
551,20,599.706787109375,450.8067932128906
551,21,599.7429809570312,450.1866455078125
551,22,599.6487426757812,451.2579040527344
551,23,599.617919921875,450.9227294921875
551,25,599.7175903320312,451.06988525390625
551,26,599.8231811523438,450.71875
551,27,599.7714233398438,450.3453674316406
551,28,599.344482421875,450.49346923828125
551,30,599.5494384765625,450.703857421875
551,32,599.6177978515625,450.5851745605469
551,33,599.4915161132812,451.0564880371094
551,34,599.1150512695312,450.6531677246094
551,35,599.6176147460938,450.7858581542969
551,36,599.7224731445312,450.65997314453125
551,37,599.7491455078125,451.1707458496094
551,38,599.7675170898438,450.6618957519531
551,39,600.0205688476562,450.61083984375
551,40,599.6517333984375,450.8303527832031
551,41,599.4623413085938,451.0562438964844
551,43,600.037109375,451.16485595703125
551,44,600.0152587890625,451.1679992675781
551,45,599.245361328125,451.34765625
551,46,599.4650268554688,451.0299072265625
551,47,599.5938110351562,451.63262939453125
552,13,908.3257446289062,664.3727416992188
552,14,908.4992065429688,664.4248046875
552,15,908.0228881835938,664.120849609375
552,17,908.5662231445312,664.3217163085938
552,18,908.3413696289062,664.0183715820312
552,19,908.1236572265625,664.20166015625
552,20,908.705078125,663.8716430664062
552,21,908.87744140625,664.5568237304688
552,22,908.6882934570312,664.2420043945312
552,23,909.0285034179688,664.1173095703125
552,24,908.8981323242188,664.3436279296875
552,25,908.9862670898438,664.092041015625
552,27,908.8524780273438,664.6707153320312
552,28,908.7198486328125,664.7730712890625
552,29,908.6421508789062,664.011474609375
552,30,908.6300659179688,663.9244384765625
552,31,908.8071899414062,663.9647827148438
553,20,366.77056884765625,109.45304107666016
553,21,366.70721435546875,109.1237564086914
553,22,366.5976867675781,108.76622772216797
554,18,523.8323364257812,637.4051513671875
554,19,523.5233764648438,637.518310546875
554,21,524.1468505859375,637.3140258789062
554,22,523.8786010742188,637.2521362304688
554,24,523.999755859375,637.1819458007812
554,25,524.1319580078125,638.4022827148438
554,27,524.0081787109375,638.3316650390625
554,29,524.0217895507812,638.9830932617188
555,47,495.58624267578125,837.3428344726562
555,48,495.0667419433594,837.6707763671875
556,34,821.4676513671875,609.0079956054688
556,35,821.4663696289062,608.492919921875
556,36,821.4369506835938,608.8779296875
557,40,55.60025405883789,238.5820770263672
557,41,55.30949020385742,238.89700317382812
558,21,114.54621124267578,77.4982681274414
558,22,114.32303619384766,77.3006591796875
558,23,115.06534576416016,77.22388458251953
558,25,115.4681625366211,76.87237548828125
558,26,115.20199584960938,76.99445343017578
558,28,115.33697509765625,76.60736083984375
558,29,115.32178497314453,76.8722152709961
558,30,115.47898864746094,77.53558349609375
558,32,114.27517700195312,77.09424591064453
558,34,114.79618072509766,77.82088470458984
558,35,115.08625030517578,76.95663452148438
558,36,115.37911987304688,76.89361572265625
558,37,114.73793029785156,77.07205200195312
558,38,114.94062042236328,76.8514404296875
558,39,115.05308532714844,77.21902465820312
558,40,115.583740234375,77.0482177734375
559,43,283.43792724609375,160.34677124023438
559,44,283.6655578613281,159.8863067626953
560,9,329.5118408203125,477.8885192871094
560,10,329.6855773925781,477.97479248046875
561,26,465.3605041503906,247.82315063476562
561,27,464.96728515625,248.0368194580078
561,29,464.72149658203125,247.6735382080078
561,30,464.8861389160156,247.48660278320312
561,31,465.10443115234375,247.48410034179688
561,32,465.5914001464844,247.59263610839844
561,33,464.99725341796875,247.487060546875
562,18,414.5226135253906,334.5550231933594
562,19,414.7746887207031,334.2909851074219
562,20,413.85296630859375,334.36578369140625
562,21,414.1810302734375,334.13153076171875
562,22,414.1378173828125,334.0567932128906
562,23,414.1080627441406,334.6570739746094
562,24,414.4190673828125,334.4195251464844
562,25,413.76605224609375,334.0892028808594
562,26,414.08721923828125,333.8712463378906
562,27,413.3658752441406,334.72503662109375
562,28,413.2960510253906,334.7214050292969
562,29,413.71954345703125,334.0969543457031
562,30,413.5970764160156,334.64642333984375
562,31,413.4804992675781,334.65264892578125
562,32,413.96405029296875,334.72930908203125
562,33,414.40301513671875,334.9640808105469
562,34,414.4820556640625,335.38079833984375
562,36,414.16070556640625,334.9171447753906
562,38,413.9207763671875,334.154052734375
562,39,413.61456298828125,334.2186279296875
562,40,413.7862854003906,333.90179443359375
562,41,413.7989196777344,334.13018798828125
562,42,413.79248046875,333.88836669921875
562,43,413.5608215332031,334.5219421386719
562,44,414.15032958984375,334.075439453125
562,46,414.2549133300781,334.0589904785156
562,47,414.25933837890625,334.3055419921875
563,33,884.1430053710938,1226.1495361328125
563,34,883.7451171875,1226.0673828125
564,11,1032.617431640625,966.8534545898438
564,12,1032.6800537109375,966.827880859375
565,27,510.96331787109375,287.0802001953125
565,28,511.199951171875,286.6849060058594
565,29,510.4464416503906,286.9805908203125
565,31,510.2149353027344,287.317138671875
565,32,510.4515075683594,287.53143310546875
565,33,510.00885009765625,287.2257080078125
565,35,510.7232666015625,287.7716369628906
566,9,448.1460876464844,707.9981079101562
566,10,448.2544250488281,708.1727905273438
567,16,440.0207214355469,236.9155731201172
567,17,440.37493896484375,236.73483276367188
567,18,440.0636901855469,237.168212890625
568,37,851.1793823242188,703.9656372070312
568,38,851.2551879882812,703.406982421875
568,39,851.7413330078125,704.231201171875
568,41,851.8626708984375,703.6578369140625
